internal_revenue_code,description,code,payer,price,inpatient_outpatient,cms_certification_num,code_disambiguator
Px00030114063,HC SPECTROPHOTOMETRY ANALYT NOT ELSEWHERE SPECIFIED,84311,GROSS CHARGE,88.0,BOTH,500025,NONE
Px00030114102,HC SODIUM-BODY FLUID,84302,GROSS CHARGE,60.0,BOTH,500025,NONE
Px00030114105,HC SPECTOPHOTOMETRY,84311,GROSS CHARGE,88.0,BOTH,500025,NONE
Px00030114106,HC SPECTROPHOTOMETRY NOT SPECIFIED,84311,GROSS CHARGE,88.0,BOTH,500025,NONE
Px00030114119,HC STRIATIONAL (STR MUSCLE) ABS,83520,GROSS CHARGE,161.0,BOTH,500025,NONE
Px00030114120,HC SULFASALAZINE LEVEL,84311,GROSS CHARGE,88.0,BOTH,500025,NONE
Px00030114138,HC T4,84436,GROSS CHARGE,86.0,BOTH,500025,NONE
Px00030114146,HC TESTOSERONE,84403,GROSS CHARGE,322.0,BOTH,500025,NONE
Px00030114150,"HC TESTOSTERONE,FREE",84402,GROSS CHARGE,318.0,BOTH,500025,NONE
Px00030114160,HC ASSAY OF THYROGLOBULIN #,84432,GROSS CHARGE,200.0,BOTH,500025,NONE
Px00030114175,"HC TISSUE TRANSGLUT AB, IGG",83516,GROSS CHARGE,144.0,BOTH,500025,NONE
Px00030114176,HC TISSUE TRANSGLUTAMINASE,83516,GROSS CHARGE,144.0,BOTH,500025,NONE
Px00030114177,HC TISSUE TRANSGLUTAMINASE AB IGG/A,83516,GROSS CHARGE,144.0,BOTH,500025,NONE
Px00030114183,HC ASSAY FOR TOBRAMYCIN,80200,GROSS CHARGE,176.0,BOTH,500025,NONE
Px00030114195,HC TRIGLYCERIDES (BODY FLUID),84478,GROSS CHARGE,72.0,BOTH,500025,NONE
Px00030114201,HC TROPONIN-T,84484,GROSS CHARGE,124.0,BOTH,500025,NONE
Px00030114225,HC UREA NITROGEN-UR RANDOM,84540,GROSS CHARGE,58.0,BOTH,500025,NONE
Px00030114230,HC URIC ACID URINE RANDOM,84560,GROSS CHARGE,59.0,BOTH,500025,NONE
Px00030114250,"HC VANILLYMANDELIC ACID,24H URINE",84585,GROSS CHARGE,193.0,BOTH,500025,NONE
Px00030114263,"HC VITD 25-HYDR D2,D3 LCMS(VITD23)",82306,GROSS CHARGE,370.0,BOTH,500025,NONE
Px00030114302,HC ANALGESICS NON-OPIOID 1 OR 2 ACETAMINOPHEN,80329,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114308,HC BENZODIAZEPINES1-12 DIAZEPAM,80346,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114313,HC ASSAY OF OPIATES,80361,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114333,HC DRUG SCREENING BUPRENORPHINE [30110663],80348,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114335,HC DRUG CONFIRMATION URINE PROPOXYPHENE,80367,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114336,HC ASSAY OF AMITRIPTYLINE,80335,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114345,HC DRUG SCREENING CANNABINOIDS NATURAL,80349,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114348,HC ASSAY OF BARBITURATES,80345,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114352,HC ASSAY OF METHADONE,80358,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114357,HC DRUG SCREEN QUANTITATIVE ALCOHOLS,80320,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114358,HC METHYL ALCOHOL 84600,80320,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114374,"HC DMETHLENEDIOXYAMPHETAMINES (MDA,MDEA,MDMA)",80359,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114379,"HC DRUG TEST PRSMV DIRECT OPT OBS, PER DOS",80305,GROSS CHARGE,57.0,BOTH,500025,NONE
Px00030114380,"HC DRUG TEST PRSMV OPTICAL INSTRMNT, PER DOS",80306,GROSS CHARGE,64.0,BOTH,500025,NONE
Px00030114381,"HC DRUG TEST PRSMV CHEM ANLYZR, PER DOS",80307,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114382,"HC DRUG TEST PRSMV CHEM ANLYZR, ACETAMINOPHEN, PER DOS",80307,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114383,"HC DRUG TEST PRSMV CHEM ANLYZR, ALCOHOL, PER DOS",80307,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114384,"HC DRUG TEST PRSMV CHEM ANLYZR, AMPHETAMINES, PER DOS",80307,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114387,"HC DRUG TEST PRSMV CHEM ANLYZR, PER DOS",80307,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114388,"HC DRUG TEST PRSMV CHEM ANLYZR, COCAINE, PER DOS",80307,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114391,"HC DRUG TEST PRSMV CHEM ANLYZR, MECONIUM, PER DOS",80307,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114393,"HC DRUG TEST PRSMV CHEM ANLYZR, METHADONE, PER DOS",80307,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114394,"HC DRUG TEST PRSMV CHEM ANLYZR, NICOTINE, PER DOS",80307,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114399,"HC DRUG TEST PRSMV CHEM ANLYZR, OPIATES URINE, PER DOS",80307,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114403,"HC DRUG TEST PRSMV CHEM ANLYZR, SALICYLATE, PER DOS",80307,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114405,"HC DRUG TEST PRSMV CHEM ANLYZR, THC, PER DOS",80307,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030114407,HC TESTOSTERONE BIOAVAILABLE,84410,GROSS CHARGE,522.0,BOTH,500025,NONE
Px00030114413,"HC DRUG TEST PRSMV CHEM ANLYZR,PER DOS, NOS",80307,GROSS CHARGE,256.0,BOTH,500025,NONE
Px00030200102,HC ANTIBODY WEST NILE VIRUS #,86789,GROSS CHARGE,144.0,BOTH,500025,NONE
Px00030200103,HC ANTIBODY WEST NILE VIRUS IGM #,86788,GROSS CHARGE,184.0,BOTH,500025,NONE
Px00030210003,HC ANTI-MITOCHONDRIAL AB,86256,GROSS CHARGE,132.0,BOTH,500025,NONE
Px00030210064,HC ANTIBODY ASPERGILLUS #,86606,GROSS CHARGE,164.0,BOTH,500025,NONE
Px00030210068,HC HEPATITIS A ANTIBODY IGM,86709,GROSS CHARGE,123.0,BOTH,500025,NONE
Px00030210104,HC GAMMAGLOBULIN IGA,82784,GROSS CHARGE,117.0,BOTH,500025,NONE
Px00030210115,HC ACE-CSF,82164,GROSS CHARGE,183.0,BOTH,500025,NONE
Px00030210142,HC IGG SUBCLASSES ADD CHG,82787,GROSS CHARGE,53.0,BOTH,500025,NONE
Px00030210143,HC IGG SUBCLASSES CHG,82787,GROSS CHARGE,53.0,BOTH,500025,NONE
Px00030210151,HC LAMELLAR BODIES,83664,GROSS CHARGE,235.0,BOTH,500025,NONE
Px00030210159,HC IMMUNOASSAY ANALYTE QUANTITATIVE NOS,83520,GROSS CHARGE,161.0,BOTH,500025,NONE
Px00030210164,HC PROTEIN S FUNCTION (ACTIVITY),85306,GROSS CHARGE,167.0,BOTH,500025,NONE
Px00030210188,HC ANTIBODY BARTONELLA #,86611,GROSS CHARGE,111.0,BOTH,500025,NONE
Px00030210241,HC SARS COV-2 IMMUNE RESPONSE IGG,86769,GROSS CHARGE,155.0,BOTH,500025,NONE
Px00030210242,HC SARS COV-2 IMMUNE RESPONSE IGM,86769,GROSS CHARGE,155.0,BOTH,500025,NONE
Px00030210248,HC BETA 2 GLYCOPROTEIN I ANTIBODY EACH #,86146,GROSS CHARGE,278.0,BOTH,500025,NONE
Px00030210249,HC CYCLIC CITRULLINATED PEPTIDE ANTIBODY #,86200,GROSS CHARGE,141.0,BOTH,500025,NONE
Px00030210302,HC ALLERGEN SPECIFIC IGE,86003,GROSS CHARGE,57.0,BOTH,500025,NONE
Px00030210309,HC ALLERGEN SPECIFIC IGE - IGE ALLERGEN,86003,GROSS CHARGE,57.0,BOTH,500025,NONE
Px00030210310,HC ALLERGEN SPECIFIC IGE - ALLERGEN,86003,GROSS CHARGE,57.0,BOTH,500025,NONE
Px00030210325,HC UNLISTED IMMUNOLOGY,86849,GROSS CHARGE,324.0,BOTH,500025,NONE
Px00030210330,HC ARC RETIC SEPARATION,86972,GROSS CHARGE,987.0,BOTH,500025,NONE
Px00030210338,HC ANTIBODY BORRELIA BURGDORFERI LYME DISEASE,86618,GROSS CHARGE,186.0,BOTH,500025,NONE
Px00030210346,HC PLATELET ANTIBODIES - HEPARIN,86022,GROSS CHARGE,164.0,BOTH,500025,NONE
Px00030210347,HC PLATELET ANTIBODIES - HEPARIN THROMBROSIS,86022,GROSS CHARGE,164.0,BOTH,500025,NONE
Px00030210349,HC HSV 2 ANTIBODY IGG,86696,GROSS CHARGE,211.0,BOTH,500025,NONE
Px00030210350,HC MYCOPLASMA ANTIBODY,86738,GROSS CHARGE,145.0,BOTH,500025,NONE
Px00030210360,HC TREPONEMA PALLIDUM,86780,GROSS CHARGE,145.0,BOTH,500025,NONE
Px00030210361,HC THYROGLOBULIN ANTIBODY,86800,GROSS CHARGE,174.0,BOTH,500025,NONE
Px00030210362,HC ALLERGEN SPECIFIC IGE - ALLERGEN SPEC,86003,GROSS CHARGE,57.0,BOTH,500025,NONE
Px00030210367,HC ANA SCREEN QUANTITATIVE,86038,GROSS CHARGE,132.0,BOTH,500025,NONE
Px00030210368,HC ANTINUCLEAR ANTIBODIES - ANA SCREEN,86038,GROSS CHARGE,132.0,BOTH,500025,NONE
Px00030210369,HC ANTINUCLEAR ANTIBODIES - ANA,86038,GROSS CHARGE,132.0,BOTH,500025,NONE
Px00030210378,HC ALLERGEN SPECIFIC IGE - RAST,86003,GROSS CHARGE,57.0,BOTH,500025,NONE
Px00030210380,HC ALLERGEN SPEC IGE CRUDE ALLERGEN EXTRACT X 33#,86003,GROSS CHARGE,57.0,BOTH,500025,NONE
Px00030210395,"HC GLYCOPROTEIN ANTIBODY, IGG",86146,GROSS CHARGE,278.0,BOTH,500025,NONE
Px00030210397,HC ALLERGEN SPEC IGE CRUDE ALLERGEN EXTRACT EACH,86003,GROSS CHARGE,57.0,BOTH,500025,NONE
Px00030210399,HC C-REACTIVE PROTEIN,86140,GROSS CHARGE,57.0,BOTH,500025,NONE
Px00030210404,HC BETA 2 GLYCOPROTEIN ANTIBODY - IGA,86146,GROSS CHARGE,278.0,BOTH,500025,NONE
Px00030210405,HC CARDIOLIPIN ANTIBODY,86147,GROSS CHARGE,278.0,BOTH,500025,NONE
Px00030210408,HC CARDIOLIPIN ANTIBODY - EA,86147,GROSS CHARGE,278.0,BOTH,500025,NONE
Px00030210412,HC CARDIOLIPIN ANTIBODY - IGA,86147,GROSS CHARGE,278.0,BOTH,500025,NONE
Px00030210418,HC COMPLEMENT TOTAL (CH50),86162,GROSS CHARGE,222.0,BOTH,500025,NONE
Px00030210419,HC PHOSPHOLIPID ANTIBODY,86148,GROSS CHARGE,176.0,BOTH,500025,NONE
Px00030210424,HC COLD AGGLUTININ TITER,86157,GROSS CHARGE,88.0,BOTH,500025,NONE
Px00030210445,HC COMPLEMENT ANTIGEN2 - C3,86160,GROSS CHARGE,131.0,BOTH,500025,NONE
Px00030210447,HC COMPLEMENT ANTIGEN2 - C4,86160,GROSS CHARGE,131.0,BOTH,500025,NONE
Px00030210448,HC ANTIBODY CYTOMEGALOVIRUS CMV,86644,GROSS CHARGE,144.0,BOTH,500025,NONE
Px00030210459,HC COMPLEMENT ANTIGEN,86160,GROSS CHARGE,131.0,BOTH,500025,NONE
Px00030210460,HC COMPLEMENT ANTIGEN2 - COMPLIMENT,86160,GROSS CHARGE,131.0,BOTH,500025,NONE
Px00030210467,HC DNA ANTIBODY - IGG,86225,GROSS CHARGE,150.0,BOTH,500025,NONE
Px00030210468,HC DNA ANTIBODY,86225,GROSS CHARGE,150.0,BOTH,500025,NONE
Px00030210476,HC DNA ANTIBODY ANA PROFILE,86225,GROSS CHARGE,150.0,BOTH,500025,NONE
Px00030210487,HC NUCLEAR ANTIGEN ANTIBODY - SSA,86235,GROSS CHARGE,196.0,BOTH,500025,NONE
Px00030210491,HC FLUORESCENT NONNFCT AGT ANTB SCREEN EA ANTIBODY,86255,GROSS CHARGE,132.0,BOTH,500025,NONE
Px00030210493,HC FLUORESCENT NONNFCT AGT ANTB SCREEN EA ANTIBODY,86255,GROSS CHARGE,132.0,BOTH,500025,NONE
Px00030210504,HC EXTRACTABLE NUCLEAR ANTIGEN ANTIBODY ANY METHOD #,86235,GROSS CHARGE,196.0,BOTH,500025,NONE
Px00030210515,HC NUCLEAR ANTIGEN ANTIBODY4,86235,GROSS CHARGE,196.0,BOTH,500025,NONE
Px00030210522,HC RHEUMATOID FACTOR QUANT,86431,GROSS CHARGE,62.0,BOTH,500025,NONE
Px00030210524,HC HERPES SIMPLEX TEST - TYPE 1 IGG,86695,GROSS CHARGE,144.0,BOTH,500025,NONE
Px00030210527,HC NUCLEAR ANTIGEN ANTIBODY - SCL 70,86235,GROSS CHARGE,196.0,BOTH,500025,NONE
Px00030210528,HC NUCLEAR ANTIGEN ANTIBODY - JO 1,86235,GROSS CHARGE,196.0,BOTH,500025,NONE
Px00030210530,HC FLUORESCENT NONNFCT AGT ANTB TITER EA ANTIBODY,86256,GROSS CHARGE,132.0,BOTH,500025,NONE
Px00030210533,HC NUCLEAR ANTIGEN ANTIBODY - CHROMATIN,86235,GROSS CHARGE,196.0,BOTH,500025,NONE
Px00030210534,HC NUCLEAR ANTIGEN ANTIBODY - SSB,86235,GROSS CHARGE,196.0,BOTH,500025,NONE
Px00030210537,HC NUCLEAR ANTIGEN ANTIBODY,86235,GROSS CHARGE,196.0,BOTH,500025,NONE
Px00030210538,HC HETEROPHILE ANTIBODIES,86308,GROSS CHARGE,57.0,BOTH,500025,NONE
Px00030210547,"HC IMMUNOASSAY INFECTIOUS AGENT, NOT SPECIFIED",86317,GROSS CHARGE,149.0,BOTH,500025,NONE
Px00030210548,HC IMMUNOASSAY INFECTIOUS AGENT ANTIBODY QUAN NOS,86317,GROSS CHARGE,149.0,BOTH,500025,NONE
Px00030210560,HC IMMUNOASSAY INFECTIOUS AGENT - INFECT AGENT EA,86317,GROSS CHARGE,149.0,BOTH,500025,NONE
Px00030210564,HC IMMUNOASSAY INFECTIOUS AGENT - HEPATITIS,86317,GROSS CHARGE,149.0,BOTH,500025,NONE
Px00030210567,HC IMMUNOASSAY INFECTIOUS AGENT ANTIBODY QUAN NOS,86317,GROSS CHARGE,149.0,BOTH,500025,NONE
Px00030210573,HC INTRINSIC FACTOR ANTIBODY-AB,86340,GROSS CHARGE,165.0,BOTH,500025,NONE
Px00030210590,HC RHEUMATOID FACTOR,86431,GROSS CHARGE,62.0,BOTH,500025,NONE
Px00030210596,HC RHEUMATOID FACTOR QUANT -RA,86431,GROSS CHARGE,62.0,BOTH,500025,NONE
Px00030210597,HC B CELLS TOTAL COUNT,86355,GROSS CHARGE,412.0,BOTH,500025,NONE
Px00030210600,HC TB TEST CELL IMMUN MEASURE - QUANTIFERON,86480,GROSS CHARGE,676.0,BOTH,500025,NONE
Px00030210607,HC SYPHILIS TEST NON-TREP QUAL - VDRL,86592,GROSS CHARGE,47.0,BOTH,500025,NONE
Px00030210613,HC SYPHILIS TEST QUANTITATIVE,86593,GROSS CHARGE,48.0,BOTH,500025,NONE
Px00030210616,HC ASPERGILLUS ANTIBODY,86606,GROSS CHARGE,164.0,BOTH,500025,NONE
Px00030210619,HC ANTIBODY ASPERGILLUS,86606,GROSS CHARGE,164.0,BOTH,500025,NONE
Px00030210622,HC ASPERGILLUS ANTIBODY AB,86606,GROSS CHARGE,169.0,BOTH,500025,NONE
Px00030210638,HC NATURAL KILLER CELLS TOTAL COUNT,86357,GROSS CHARGE,412.0,BOTH,500025,NONE
Px00030210650,HC COCCIDIOIDES ANTIBODY,86635,GROSS CHARGE,125.0,BOTH,500025,NONE
Px00030210651,HC COCCIDIOIDES ANTIBODY -CF,86635,GROSS CHARGE,125.0,BOTH,500025,NONE
Px00030210655,HC COCCIDIOIDES ANTIBODY - CSF,86635,GROSS CHARGE,125.0,BOTH,500025,NONE
Px00030210656,HC COCCIDIOIDES ANTIBODY BY CF,86635,GROSS CHARGE,125.0,BOTH,500025,NONE
Px00030210660,HC ANTIBODY COCCIDIOIDES,86635,GROSS CHARGE,125.0,BOTH,500025,NONE
Px00030210661,HC FLUORESCENT NONNFCT AGT ANTB SCREEN EA ANTIBODY,86255,GROSS CHARGE,132.0,BOTH,500025,NONE
Px00030210700,HC IMMUNOFIXJ ELECTROPHORESIS SERUM,86334,GROSS CHARGE,244.0,BOTH,500025,NONE
Px00030210707,HC FUNGUS ANTIBODY,86671,GROSS CHARGE,84.0,BOTH,500025,NONE
Px00030210715,HC HIV-1,86701,GROSS CHARGE,97.0,BOTH,500025,NONE
Px00030210718,HC RAPID HIV 1-2,86703,GROSS CHARGE,150.0,BOTH,500025,NONE
Px00030210731,HC HEP B SURFACE ANTIBODY QUANT,86706,GROSS CHARGE,117.0,BOTH,500025,NONE
Px00030210735,HC HEP B SURFACE AB,86706,GROSS CHARGE,117.0,BOTH,500025,NONE
Px00030210737,HC HEP A ANTIBODY TOTAL,86708,GROSS CHARGE,135.0,BOTH,500025,NONE
Px00030210744,HC MUMPS ANTIBODY - IGG,86735,GROSS CHARGE,143.0,BOTH,500025,NONE
Px00030210766,HC RUBELLA ANTIBODY,86762,GROSS CHARGE,144.0,BOTH,500025,NONE
Px00030210772,HC WEST NILE VIRUS AB IGM - CSF,86788,GROSS CHARGE,184.0,BOTH,500025,NONE
Px00030210773,HC WEST NILE VIRUS AB IGM,86788,GROSS CHARGE,184.0,BOTH,500025,NONE
Px00030210775,HC WEST NILE AB (PANL),86789,GROSS CHARGE,144.0,BOTH,500025,NONE
Px00030210776,HC WEST NILE VIRUS ANTIBODY,86789,GROSS CHARGE,144.0,BOTH,500025,NONE
Px00030210779,HC ANTIBODY HIV-2,86702,GROSS CHARGE,148.0,BOTH,500025,NONE
Px00030210798,HC HEPATITIS C AB TEST,86803,GROSS CHARGE,156.0,BOTH,500025,NONE
Px00030210800,HC HEPATITIS C ANTIBODY,86803,GROSS CHARGE,156.0,BOTH,500025,NONE
Px00030210806,HC ANTIBODY ADENOVIRUS,86603,GROSS CHARGE,141.0,BOTH,500025,NONE
Px00030210807,HC ANTIBODY CANDIDA,86628,GROSS CHARGE,131.0,BOTH,500025,NONE
Px00030210808,HC FLUORESCENT NONNFCT AGT ANTB TITER EA ANTIBODY,86256,GROSS CHARGE,132.0,BOTH,500025,NONE
Px00030210809,HC IMMUNODIFFUSION GEL DIFFUSION QUAL EA AG/ANTBDY,86331,GROSS CHARGE,131.0,BOTH,500025,NONE
Px00030210810,HC ANTIBODY ACTINOMYCES,86602,GROSS CHARGE,111.0,BOTH,500025,NONE
Px00030210811,HC MONONUCLEAR CELL ANTIGEN QUANTITATIVE NOS EA,86356,GROSS CHARGE,198.0,BOTH,500025,NONE
Px00030210812,HC T CELLS ABSOLUTE CD4&CD8 COUNT RATIO,86360,GROSS CHARGE,512.0,BOTH,500025,NONE
Px00030210813,HC ANTIBODY VARICELLA-ZOSTER,86787,GROSS CHARGE,141.0,BOTH,500025,NONE
Px00030210814,HC ANTIBODY FUNGUS NOT ELSEWHERE SPECIFIED,86671,GROSS CHARGE,84.0,BOTH,500025,NONE
Px00030210815,HC T CELLS TOTAL COUNT,86359,GROSS CHARGE,412.0,BOTH,500025,NONE
Px00030210816,HC T CELLS ABSOLUTE CD4&CD8 COUNT RATIO,86360,GROSS CHARGE,512.0,BOTH,500025,NONE
Px00030210826,HC ANTIBODY BACTERIUM NOT ELSEWHERE SPECIFIED,86609,GROSS CHARGE,141.0,BOTH,500025,NONE
Px00030210827,HC ANTIBODY ACTINOMYCES,86602,GROSS CHARGE,111.0,BOTH,500025,NONE
Px00030210828,HC ANTIBODY FUNGUS NOT ELSEWHERE SPECIFIED,86671,GROSS CHARGE,84.0,BOTH,500025,NONE
Px00030210840,HC FLUORESCENT NONNFCT AGT ANTB TITER EA ANTIBODY,86256,GROSS CHARGE,132.0,BOTH,500025,NONE
Px00030210851,HC HLA X-MATH NON-CYTOTOXIC,86825,GROSS CHARGE,592.0,BOTH,500025,NONE
Px00030210856,"HC BLOOD TYPING, SEROLOGIC;   RH (D)",86901,GROSS CHARGE,53.0,BOTH,500025,NONE
Px00030210867,HC COMPATIBILITY TEST SPIN,86920,GROSS CHARGE,246.0,BOTH,500025,NONE
Px00030210880,HC SPLIT BLOOD OR PRODUCTS,86985,GROSS CHARGE,254.0,BOTH,500025,NONE
Px00030210891,HC ASPERGILLUS AG EIA,87305,GROSS CHARGE,131.0,BOTH,500025,NONE
Px00030210896,HC INFLUENZA A AND B ANTIGEN RAPID,87400,GROSS CHARGE,131.0,BOTH,500025,NONE
Px00030210907,HC ABO,86900,GROSS CHARGE,53.0,BOTH,500025,NONE
Px00030210913,HC ANTINUCLEAR ANTIBODIES ANA #,86038,GROSS CHARGE,132.0,BOTH,500025,NONE
Px00030210914,HC ANTINUCLEAR ANTIBODIES - ANA AB,86038,GROSS CHARGE,132.0,BOTH,500025,NONE
Px00030210915,HC ALLERGEN SPEC IGE CRUDE ALLERGEN EXTRACT EACH,86003,GROSS CHARGE,57.0,BOTH,500025,NONE
Px00030210920,HC ALLERGEN SPEC IGE CRUDE ALLERGEN EXTRACT EACH,86003,GROSS CHARGE,57.0,BOTH,500025,NONE
Px00030210929,HC FLUORESCENT NONNFCT AGT ANTB SCREEN EA ANTIBODY,86255,GROSS CHARGE,132.0,BOTH,500025,NONE
Px00030210934,HC QUANTIFERON TB GOLD,86480,GROSS CHARGE,676.0,BOTH,500025,NONE
Px00030210936,HC SYPHILIS TEST NON-TREP QUAL RPR,86592,GROSS CHARGE,47.0,BOTH,500025,NONE
Px00030210943,HC HEP B CORE ANTIBODY TOTAL,86704,GROSS CHARGE,132.0,BOTH,500025,NONE
Px00030210944,HC HEPATITIS A ANTIBODY HAAB,86708,GROSS CHARGE,135.0,BOTH,500025,NONE
Px00030210949,HC CROSSMATCH B CELL(OHSU),86805,GROSS CHARGE,235.0,BOTH,500025,NONE
Px00030210954,HC IMMUNOASSAY NFCT AGT ANTB QUAL/SEMIQUAN 1 STEP,86318,GROSS CHARGE,141.0,BOTH,500025,NONE
Px00030210955,HC BETA 2 GLYCOPROTEIN I ANTIBODY EACH,86146,GROSS CHARGE,278.0,BOTH,500025,NONE
Px00030210961,HC BORDETELLA PCR,87798,GROSS CHARGE,383.0,BOTH,500025,NONE
Px00030211015,HC HEPATITIS C GENOTYPING,87902,GROSS CHARGE,2806.0,BOTH,500025,NONE
Px00030211016,HC IADNA HEPATITIS C QUANT & REVERSE TRANSCRIPTION,87522,GROSS CHARGE,467.0,BOTH,500025,NONE
Px00030211017,HC HERPES SIMPLEX PCR,87529,GROSS CHARGE,383.0,BOTH,500025,NONE
Px00030211020,HC HIV ULTRA SENSITIVE PCR,87536,GROSS CHARGE,928.0,BOTH,500025,NONE
Px00030211029,HC HSV PCR TYPING,87529,GROSS CHARGE,383.0,BOTH,500025,NONE
Px00030211042,HC INHIBIN A,86336,GROSS CHARGE,142.0,BOTH,500025,NONE
Px00030211050,HC MRSA PCR,87641,GROSS CHARGE,383.0,BOTH,500025,NONE
Px00030211053,HC NOROVIRUS GROUP 1 PCR,87798,GROSS CHARGE,383.0,BOTH,500025,NONE
Px00030211054,HC NOROVIRUS GROUP 2 PCR,87798,GROSS CHARGE,383.0,BOTH,500025,NONE
Px00030211062,HC STAPH AUREUS PCR,87640,GROSS CHARGE,383.0,BOTH,500025,NONE
Px00030211073,HC VARICELLA ZOSTER PCR,87798,GROSS CHARGE,383.0,BOTH,500025,NONE
Px00030211076,HC FLUORESCENT ANTIBODY SCREEN - NEURONAL,86255,GROSS CHARGE,132.0,BOTH,500025,NONE
Px00030211078,HC IMMUNOFIXATION SERUM,86334,GROSS CHARGE,244.0,BOTH,500025,NONE
Px00030211079,HC IMMUNOFIXATION URINE,86335,GROSS CHARGE,320.0,BOTH,500025,NONE
Px00030211080,HC IMMUNOFIXATION MISC,86335,GROSS CHARGE,320.0,BOTH,500025,NONE
Px00030211081,HC ISLET CELL ANTIBODY - IGG,86341,GROSS CHARGE,216.0,BOTH,500025,NONE
Px00030211082,HC LYME DISEASE ANTIBODY - IGG-IGM,86618,GROSS CHARGE,186.0,BOTH,500025,NONE
Px00030211084,HC HELICOBACTER PYLORI - IGG,86677,GROSS CHARGE,159.0,BOTH,500025,NONE
Px00030211089,HC HEP C AB TEST CONFIRM,86804,GROSS CHARGE,124.0,BOTH,500025,NONE
Px00030211101,HC ALLERGEN SPEC IGE CRUDE ALLERGEN EXTRACT EACH,86003,GROSS CHARGE,57.0,BOTH,500025,NONE
Px00030211113,HC PLATELET ANTIBODIES - PLATE AB,86022,GROSS CHARGE,164.0,BOTH,500025,NONE
Px00030211121,HC ANTINUCLEAR ANTIBODIES - SCREEN,86038,GROSS CHARGE,132.0,BOTH,500025,NONE
Px00030211128,HC ANTISTREPTOLYSIN O TITER - STREPTOZYME TITER,86060,GROSS CHARGE,80.0,BOTH,500025,NONE
Px00030211129,HC BETA 2 GLYCOPROTEIN ANTIBODY - IGM2,86146,GROSS CHARGE,278.0,BOTH,500025,NONE
Px00030211132,HC NUCLEAR ANTIGEN ANTIBODY - RNP,86235,GROSS CHARGE,196.0,BOTH,500025,NONE
Px00030211133,HC RUBEOLA ANTIBODY - IGG,86765,GROSS CHARGE,141.0,BOTH,500025,NONE
Px00030211148,HC THAW FOR TRANSFUSION,86927,GROSS CHARGE,113.0,BOTH,500025,NONE
Px00030211157,HC ANTIBODY HEP DELTA AGENT,86692,GROSS CHARGE,187.0,BOTH,500025,NONE
Px00030211158,HC ANTIBODY HELMINTH NOT ELSEWHERE SPECIFIED,86682,GROSS CHARGE,142.0,BOTH,500025,NONE
Px00030211173,HC  SARS-COV-2 COVID-19 ANTIBODY IGG/IGM MULTI STEP PROCESS #,86769,GROSS CHARGE,155.0,BOTH,500025,NONE
Px00030211174,HC  SARS-COV-2 COVID-19 ANTIBODY IGM MULTI STEP PROCESS #,86769,GROSS CHARGE,155.0,BOTH,500025,NONE
Px00030211190,HC ANTIBODY HLA CLASS I HIGH DEFINITION PANEL QUAL,86832,GROSS CHARGE,1382.0,BOTH,500025,NONE
Px00030211191,HC ANTIBODY HLA CLASS II HIGH DEFINITION PANEL QUAL,86833,GROSS CHARGE,1256.0,BOTH,500025,NONE
Px00030211192,HC ANTIBODY HLA CLASS I SEMIQUANTITATIVE PANEL,86834,GROSS CHARGE,3897.0,BOTH,500025,NONE
Px00030211193,HC ANTIBODY HLA CLASS II SEMIQUANTITATIVE PANEL,86835,GROSS CHARGE,3520.0,BOTH,500025,NONE
Px00030211194,HC ANTIHUMAN GLOBULIN INDIRECT EACH ANTIBODY TITER,86886,GROSS CHARGE,72.0,BOTH,500025,NONE
Px00030211195,HC BLOOD TYPING RBC ANTIGENS OTH/THN ABO/RH D EACH,86905,GROSS CHARGE,62.0,BOTH,500025,NONE
Px00030211219,HC FLUORESCENT NONNFCT AGT ANTB TITER EA ANTIBODY,86256,GROSS CHARGE,132.0,BOTH,500025,NONE
Px00030211220,HC FLUORESCENT NONNFCT AGT ANTB TITER EA ANTIBODY,86256,GROSS CHARGE,132.0,BOTH,500025,NONE
