internal_revenue_code,description,code,payer,price,inpatient_outpatient,cms_certification_num,code_disambiguator
Px00030112175,HC ASSAY OF TOCOPHEROL ALPHA VITAMIN E #,84446,GROSS CHARGE,83.0,BOTH,500014,NONE
Px00030112177,HC QUANTITATIVE ASSAY DRUG CAFFEINE,80299,GROSS CHARGE,144.0,BOTH,500014,NONE
Px00030112183,HC BILE ACIDS TOTAL,82239,GROSS CHARGE,184.0,BOTH,500014,NONE
Px00030112187,HC PROTEIN WESTRN BLOT I&R BLOOD/OTHER FLUID #,84181,GROSS CHARGE,282.0,BOTH,500014,NONE
Px00030112188,HC CALCULUS ASSAY QUANT,82360,GROSS CHARGE,92.0,BOTH,500014,NONE
Px00030112193,HC ASSAY TRIIODOTHYRONINE (T3),84480,GROSS CHARGE,244.0,BOTH,500014,NONE
Px00030112195,HC ASSAY OF HOMOCYSTEINE #,83090,GROSS CHARGE,157.0,BOTH,500014,NONE
Px00030112196,HC QUANTITATIVE ASSAY DRUG AMIODARONE,80299,GROSS CHARGE,144.0,BOTH,500014,NONE
Px00030112197,HC QUANTITATIVE ASSAY DRUG FLECAINIDE,80299,GROSS CHARGE,144.0,BOTH,500014,NONE
Px00030112198,HC ASSAY OF GLUCAGON #,82943,GROSS CHARGE,183.0,BOTH,500014,NONE
Px00030112199,HC PROTOPORPHYRIN RBC QUANTITATIVE,84202,GROSS CHARGE,72.0,BOTH,500014,NONE
Px00030112201,HC ASSAY DIPROPYLACETIC ACID DEPAKANE,80164,GROSS CHARGE,145.0,BOTH,500014,NONE
Px00030112203,HC ASSAY RBC CHOLINESTERASE,82482,GROSS CHARGE,84.0,BOTH,500014,NONE
Px00030112210,HC QUANTITATIVE ASSAY DRUG CLOZAPINE,80299,GROSS CHARGE,144.0,BOTH,500014,NONE
Px00030112211,HC ASSAY OF ESTRIOL,82677,GROSS CHARGE,122.0,BOTH,500014,NONE
Px00030112213,HC ASSAY OF ASCORBIC ACID,82180,GROSS CHARGE,137.0,BOTH,500014,NONE
Px00030112215,HC QUANTITATIVE ASSAY DRUG METHOTREXATE,80299,GROSS CHARGE,144.0,BOTH,500014,NONE
Px00030112216,HC TRIGLYCERIDES,84478,GROSS CHARGE,36.0,BOTH,500014,NONE
Px00030112217,HC ASSAY CREATININE,82565,GROSS CHARGE,35.0,BOTH,500014,NONE
Px00030112218,HC ASSAY OF BETA-2 PROTEIN,82232,GROSS CHARGE,268.0,BOTH,500014,NONE
Px00030112219,HC ASSAY OF COPPER,82525,GROSS CHARGE,48.0,BOTH,500014,NONE
Px00030112221,HC DEOXYCORTISOL,82634,GROSS CHARGE,212.0,BOTH,500014,NONE
Px00030112223,HC QUANTITATIVE ASSAY DRUG DIGITOXIN,80299,GROSS CHARGE,144.0,BOTH,500014,NONE
Px00030112224,HC QUANTITATIVE ASSAY DRUG FELBAMATE,80299,GROSS CHARGE,144.0,BOTH,500014,NONE
Px00030112225,HC QUANTITATIVE ASSAY DRUG PROPXYPHENE,80299,GROSS CHARGE,144.0,BOTH,500014,NONE
Px00030112226,HC RECEPTOR ASSAY NON ENDOCRINE,84238,GROSS CHARGE,128.0,BOTH,500014,NONE
Px00030112228,HC ASSAY OF PHENYTOIN TOTAL,80185,GROSS CHARGE,186.0,BOTH,500014,NONE
Px00030112234,HC THYROXIN BINDING GLOBULIN TBG,84442,GROSS CHARGE,31.0,BOTH,500014,NONE
Px00030112236,HC QUANTITATIVE ASSAY DRUG TRAZADONE,80299,GROSS CHARGE,144.0,BOTH,500014,NONE
Px00030112250,HC ASSAY OF G6PD ENZYME,82955,GROSS CHARGE,151.0,BOTH,500014,NONE
Px00030112251,HC CHOLESTEROL,82465,GROSS CHARGE,36.0,BOTH,500014,NONE
Px00030112254,HC ASSAY OF CHROMIUM,82495,GROSS CHARGE,65.0,BOTH,500014,NONE
Px00030112256,HC ASSAY OF CSF PROTEIN,83873,GROSS CHARGE,60.0,BOTH,500014,NONE
Px00030112259,HC CREATININE CLEARANCE,82575,GROSS CHARGE,164.0,BOTH,500014,NONE
Px00030112261,HC UREA NITROGEN CLEARANCE #,84545,GROSS CHARGE,164.0,BOTH,500014,NONE
Px00030112278,HC ASSAY TEST FOR BLOOD FECAL,82274,GROSS CHARGE,80.0,BOTH,500014,NONE
Px00030112279,HC PROTOPORPHYRIN RBC SCREEN,84203,GROSS CHARGE,30.0,BOTH,500014,NONE
Px00030112290,HC METABOLIC PANEL IONIZED CA,80047,GROSS CHARGE,72.0,BOTH,500014,NONE
Px00030112291,HC OSTEOCALCIN BONE G1A PROTEIN,83937,GROSS CHARGE,104.0,BOTH,500014,NONE
Px00030112298,HC AMYLASE,82150,GROSS CHARGE,150.0,BOTH,500014,NONE
Px00030112303,HC LDH,83615,GROSS CHARGE,52.0,BOTH,500014,NONE
Px00030112306,HC ACYLCARNITINES QUANT,82017,GROSS CHARGE,80.0,BOTH,500014,NONE
Px00030112311,HC METHYLMALONIC ACID,83921,GROSS CHARGE,199.0,BOTH,500014,NONE
Px00030112312,HC PORPHOBILINOGEN URINE QUALITATIVE,84106,GROSS CHARGE,160.0,BOTH,500014,NONE
Px00030112313,HC QUANTITATIVE ASSAY DRUG MEXILETINE,80299,GROSS CHARGE,144.0,BOTH,500014,NONE
Px00030112314,HC TOTAL PROTEIN,84155,GROSS CHARGE,19.0,BOTH,500014,NONE
Px00030112325,HC CORTISOL,82533,GROSS CHARGE,162.0,BOTH,500014,NONE
Px00030112329,HC GLUCOSE,82947,GROSS CHARGE,31.0,BOTH,500014,NONE
Px00030112330,HC ASSAY OF HISTAMINE #,83088,GROSS CHARGE,204.0,BOTH,500014,NONE
Px00030112332,HC PH URINE,83986,GROSS CHARGE,58.0,BOTH,500014,NONE
Px00030112334,HC QUANTITATIVE ASSAY DRUG DESMETH,80299,GROSS CHARGE,144.0,BOTH,500014,NONE
Px00030112335,HC QUANTITATIVE ASSAY DRUG LEVETIRACETAM,80299,GROSS CHARGE,144.0,BOTH,500014,NONE
Px00030112336,HC TESTOSTERONE,84403,GROSS CHARGE,63.0,BOTH,500014,NONE
Px00030112339,HC AMNIOTIC FLUID SCAN,82143,GROSS CHARGE,144.0,BOTH,500014,NONE
Px00030112351,HC OTHER SOURCE ALBUMIN QUANTITATIVE EACH SPECIMEN,82042,GROSS CHARGE,82.0,BOTH,500014,NONE
Px00030112359,"HC CREATININE, DIALYSATE",82570,GROSS CHARGE,51.0,BOTH,500014,NONE
Px00030112366,HC IMMUNOGLOBULIN E (IGE),82785,GROSS CHARGE,113.0,BOTH,500014,NONE
Px00030112376,HC PKU,84030,GROSS CHARGE,143.0,BOTH,500014,NONE
Px00030112378,HC PSEUDOCHOLINESTERASE,82480,GROSS CHARGE,107.0,BOTH,500014,NONE
Px00030112381,HC QUANTITATIVE ASSAY DRUG OXCARBAZEPINE,80299,GROSS CHARGE,144.0,BOTH,500014,NONE
Px00030112382,HC RECEPTOR ASSAY ESTROGEN,84233,GROSS CHARGE,835.0,BOTH,500014,NONE
Px00030112390,HC RIA NONANTIBODY,83519,GROSS CHARGE,118.0,BOTH,500014,NONE
Px00030112391,HC MYELOPEROXIDASE AB,83516,GROSS CHARGE,129.0,BOTH,500014,NONE
Px00030112394,HC PROTEIN TOTAL URINE,84156,GROSS CHARGE,46.0,BOTH,500014,NONE
Px00030112401,HC GLUCOSE TOL-2 HR,82951,GROSS CHARGE,192.0,BOTH,500014,NONE
Px00030112403,HC ASSAY OF AMIKACIN,80150,GROSS CHARGE,227.0,BOTH,500014,NONE
Px00030112404,HC CEA,82378,GROSS CHARGE,189.0,BOTH,500014,NONE
Px00030112407,HC CHOLESTEROL BODY FLUID,82465,GROSS CHARGE,36.0,BOTH,500014,NONE
Px00030112425,HC CATECHOLAMINES FRACTIONATED,82384,GROSS CHARGE,372.0,BOTH,500014,NONE
Px00030112436,HC PCP CONFIRM QUANT,83992,GROSS CHARGE,142.0,BOTH,500014,NONE
Px00030112451,HC COL-CHR/MS NONDRUG ANALYTE NES QUAL/QUAN EA SPEC,82542,GROSS CHARGE,241.0,BOTH,500014,NONE
Px00030112528,HC PREGNANCY ASSOCIATED PLASMA PROTEIN A (PAPP A),84163,GROSS CHARGE,119.0,BOTH,500014,NONE
Px00030112635,HC PTH INTACT,83970,GROSS CHARGE,187.0,BOTH,500014,NONE
Px00030112643,HC DRUG ASSAY CARBAMAZEPINE FREE #,80157,GROSS CHARGE,260.0,BOTH,500014,NONE
Px00030112650,HC ESTRONE,82679,GROSS CHARGE,87.0,BOTH,500014,NONE
Px00030112655,HC PTH,83970,GROSS CHARGE,187.0,BOTH,500014,NONE
Px00030112657,HC TEST FOR CHLOROHYDROCARBONS,82441,GROSS CHARGE,332.0,BOTH,500014,NONE
Px00030112659,HC TROPONIN I,84484,GROSS CHARGE,217.0,BOTH,500014,NONE
Px00030112661,HC TSH(THYROID STIMULATING HORMONE),84443,GROSS CHARGE,200.0,BOTH,500014,NONE
Px00030112671,HC AMYLASE (BODY FLUID),82150,GROSS CHARGE,150.0,BOTH,500014,NONE
Px00030112672,HC AMYLASE (URINE),82150,GROSS CHARGE,150.0,BOTH,500014,NONE
Px00030112678,HC ASSAY OF ANDROSTERONE,82160,GROSS CHARGE,737.0,BOTH,500014,NONE
Px00030112695,HC BUN (BLOOD UREA NITROGEN),84520,GROSS CHARGE,30.0,BOTH,500014,NONE
Px00030112696,HC BUN POST DIALYSIS,84520,GROSS CHARGE,30.0,BOTH,500014,NONE
Px00030112697,HC CALCIUM (24HR UR),82340,GROSS CHARGE,75.0,BOTH,500014,NONE
Px00030112698,HC CALCIUM (CA),82310,GROSS CHARGE,56.0,BOTH,500014,NONE
Px00030112699,HC CATECHOLAMINES FRACT -24HR UR,82384,GROSS CHARGE,372.0,BOTH,500014,NONE
Px00030112700,HC CHLORIDE - 24 HR URINE,82436,GROSS CHARGE,59.0,BOTH,500014,NONE
Px00030112701,HC CHLORIDE (CSF),82438,GROSS CHARGE,110.0,BOTH,500014,NONE
Px00030112702,HC CHLORIDE-BODY FLUID,82438,GROSS CHARGE,110.0,BOTH,500014,NONE
Px00030112703,HC CHLORIDE-URINE RANDOM,82436,GROSS CHARGE,59.0,BOTH,500014,NONE
Px00030112704,HC CPK,82550,GROSS CHARGE,124.0,BOTH,500014,NONE
Px00030112705,HC CREATININE (24HR UR),82570,GROSS CHARGE,51.0,BOTH,500014,NONE
Px00030112706,HC CREATININE (BODY FLUID),82570,GROSS CHARGE,51.0,BOTH,500014,NONE
Px00030112707,HC CREATININE (RANDOM UR),82570,GROSS CHARGE,51.0,BOTH,500014,NONE
Px00030112711,HC FLUORO POLARIZE FETAL LUNG,83663,GROSS CHARGE,111.0,BOTH,500014,NONE
Px00030112712,HC GLYCATED PROTEIN FRUCTOSAMINE,82985,GROSS CHARGE,63.0,BOTH,500014,NONE
Px00030112713,HC FSH(FOLLICLE STIMULATE HORMONE),83001,GROSS CHARGE,208.0,BOTH,500014,NONE
Px00030112716,HC GLUCOSE (BODY FLUID),82945,GROSS CHARGE,139.0,BOTH,500014,NONE
Px00030112719,HC GLUCOSE TOLERANCE(3 SPEC),82951,GROSS CHARGE,192.0,BOTH,500014,NONE
Px00030112722,HC GLYCOHEMOGLOBIN,83036,GROSS CHARGE,156.0,BOTH,500014,NONE
Px00030112723,HC HCG (QUANTITATIVE),84702,GROSS CHARGE,123.0,BOTH,500014,NONE
Px00030112728,HC IMMUNOGLB IGG (CSF),82784,GROSS CHARGE,104.0,BOTH,500014,NONE
Px00030112733,"HC KETONES, URINE",81002,GROSS CHARGE,17.0,BOTH,500014,NONE
Px00030112734,HC L/S RATIO,83661,GROSS CHARGE,148.0,BOTH,500014,NONE
Px00030112735,HC LDH (BODY FLUID),83615,GROSS CHARGE,52.0,BOTH,500014,NONE
Px00030112737,HC LUTEINIZING HORMORE (LH),83002,GROSS CHARGE,212.0,BOTH,500014,NONE
Px00030112744,HC MICROALBUMIN QUANTITATIVE RANDOM,82043,GROSS CHARGE,75.0,BOTH,500014,NONE
Px00030112750,HC MYOGLOBIN (SERUM),83874,GROSS CHARGE,117.0,BOTH,500014,NONE
Px00030112751,HC MYOGLOBIN (UR),83874,GROSS CHARGE,117.0,BOTH,500014,NONE
Px00030112755,HC OSMOLALITY (UR),83935,GROSS CHARGE,113.0,BOTH,500014,NONE
Px00030112756,HC PH (BODY FLUID),83986,GROSS CHARGE,58.0,BOTH,500014,NONE
Px00030112758,HC POTASSIUM (24HR UR),84133,GROSS CHARGE,94.0,BOTH,500014,NONE
Px00030112759,HC POTASSIUM(K),84132,GROSS CHARGE,40.0,BOTH,500014,NONE
Px00030112761,HC PROTEIN (CSF),84157,GROSS CHARGE,113.0,BOTH,500014,NONE
Px00030112766,HC QUANTITATIVE ASSAY DRUG NORPACE,80299,GROSS CHARGE,144.0,BOTH,500014,NONE
Px00030112773,HC SODIUM (24HR UR),84300,GROSS CHARGE,100.0,BOTH,500014,NONE
Px00030112774,HC SODIUM (RANDOM UR),84300,GROSS CHARGE,100.0,BOTH,500014,NONE
Px00030112776,HC SUGARS MULTIPLE QUALITATIVE EACH SPECIMEN,84378,GROSS CHARGE,108.0,BOTH,500014,NONE
Px00030112778,HC UREA NITROGEN-24 HR URINE,84540,GROSS CHARGE,62.0,BOTH,500014,NONE
Px00030112779,HC URIC ACID (24HR UR),84560,GROSS CHARGE,120.0,BOTH,500014,NONE
Px00030112785,"HC 14-3-3 PROTEIN, CSF (PRION)",83520,GROSS CHARGE,108.0,BOTH,500014,NONE
Px00030112800,HC ACETYL RECEPT BINDING AB,83519,GROSS CHARGE,118.0,BOTH,500014,NONE
Px00030112801,HC ACETYL RECEPT BLOCKING AB,83519,GROSS CHARGE,118.0,BOTH,500014,NONE
Px00030112802,HC ACETYL RECEPT MODULATING AB,83519,GROSS CHARGE,118.0,BOTH,500014,NONE
Px00030112816,HC AFP- AMNIOTIC FLUID,82106,GROSS CHARGE,79.0,BOTH,500014,NONE
Px00030112817,HC AFP AMNIOTIC FLUID REFLEXIVE,82106,GROSS CHARGE,79.0,BOTH,500014,NONE
Px00030112836,HC ALDOSTERONE (24HR UR),82088,GROSS CHARGE,65.0,BOTH,500014,NONE
Px00030112838,HC ALDOSTERONE (SERUM),82088,GROSS CHARGE,65.0,BOTH,500014,NONE
Px00030112841,HC ALK PHOS ISOENZYMES 84080,84080,GROSS CHARGE,147.0,BOTH,500014,NONE
Px00030112845,HC ALKALINE PHOSPHATE BONE SPECIFIC,84080,GROSS CHARGE,147.0,BOTH,500014,NONE
Px00030112852,HC ALPHA FETOPROTEIN-MATERNAL,82105,GROSS CHARGE,128.0,BOTH,500014,NONE
Px00030112869,"HC AMINO ACIDS, QUANT CSF (80137)",82139,GROSS CHARGE,334.0,BOTH,500014,NONE
Px00030112871,HC AMINO ACIDS-PLASMA (COH),82139,GROSS CHARGE,334.0,BOTH,500014,NONE
Px00030112873,HC AMINO ACIDS-URINE 24HR (COH),82139,GROSS CHARGE,334.0,BOTH,500014,NONE
Px00030112876,"HC AMNIOTIC FLUID SCAN, BILIRUBIN - DELTA 450",82143,GROSS CHARGE,144.0,BOTH,500014,NONE
Px00030112893,HC ANGIOTENSIN CONVERT ENZ+C470(ACE),82164,GROSS CHARGE,80.0,BOTH,500014,NONE
Px00030112902,HC ANTI-DIURETIC HORMONE,84588,GROSS CHARGE,814.0,BOTH,500014,NONE
Px00030112904,HC ANTI-DIURETIC HORMONE(UR),84588,GROSS CHARGE,814.0,BOTH,500014,NONE
Px00030112909,HC ANTI-GLIADIN IGA,83516,GROSS CHARGE,129.0,BOTH,500014,NONE
Px00030112911,HC ANTI-GLIADIN IGG OR IGM,83516,GROSS CHARGE,129.0,BOTH,500014,NONE
Px00030112914,HC ANTI-THROMBIN III ACTIVITY (PSBC),85300,GROSS CHARGE,159.0,BOTH,500014,NONE
Px00030112915,HC A-PROTEINASE 3,83516,GROSS CHARGE,129.0,BOTH,500014,NONE
Px00030112918,HC ARSENIC (BLOOD),82175,GROSS CHARGE,333.0,BOTH,500014,NONE
Px00030112927,HC ARSENIC-QUANT (24HR UR),82175,GROSS CHARGE,333.0,BOTH,500014,NONE
Px00030112938,HC ASSAY C-D TRANSFER MEASURE,82373,GROSS CHARGE,468.0,BOTH,500014,NONE
Px00030112972,HC ASSAY OF FECES FOR TRYPSIN,84490,GROSS CHARGE,136.0,BOTH,500014,NONE
Px00030112995,"HC ASSAY(PSA),TOTAL",84153,GROSS CHARGE,162.0,BOTH,500014,NONE
Px00030113000,HC BACLOFEN SERUM (BACLQT),83789,GROSS CHARGE,245.0,BOTH,500014,NONE
Px00030113008,HC BENZENE WHOLE BLOOD (BENZWB),84600,GROSS CHARGE,76.0,BOTH,500014,NONE
Px00030113016,HC BETA-2-MICROGLOBULIN (UR),82232,GROSS CHARGE,268.0,BOTH,500014,NONE
Px00030113017,HC BETA-HYDROXYBUTRIC ACID,82010,GROSS CHARGE,54.0,BOTH,500014,NONE
Px00030113021,"HC BILE ACIDS, FRACTIONATED",84311,GROSS CHARGE,93.0,BOTH,500014,NONE
Px00030113046,HC BLOOD UREA NITROGEN- ISTAT,84520,GROSS CHARGE,30.0,BOTH,500014,NONE
Px00030113053,HC BUN PRE DIALYSIS,84520,GROSS CHARGE,30.0,BOTH,500014,NONE
Px00030113057,HC CADMIUM URINE 24HR,82300,GROSS CHARGE,81.0,BOTH,500014,NONE
Px00030113058,HC CADMIUM URINE RANDOM,82300,GROSS CHARGE,81.0,BOTH,500014,NONE
Px00030113061,HC CADMIUM-BLD,82300,GROSS CHARGE,81.0,BOTH,500014,NONE
Px00030113064,"HC CALCIUM , DIALYSATE",82310,GROSS CHARGE,56.0,BOTH,500014,NONE
Px00030113080,HC CALCIUM-UR RANDOM,82310,GROSS CHARGE,56.0,BOTH,500014,NONE
Px00030113094,HC CEA PANCREATIC CYST FLD (89509),82378,GROSS CHARGE,189.0,BOTH,500014,NONE
Px00030113096,HC CELLULOSE ELP,83020,GROSS CHARGE,132.0,BOTH,500014,NONE
Px00030113102,HC CHLORIDE BLOOD POCT,82435,GROSS CHARGE,30.0,BOTH,500014,NONE
Px00030113111,HC CHOLINESTERASE PLASMA,82480,GROSS CHARGE,107.0,BOTH,500014,NONE
Px00030113123,HC CITRIC ACID (24HR UR),82507,GROSS CHARGE,495.0,BOTH,500014,NONE
Px00030113125,HC CK CKMB IF ADD HR CHG,82550,GROSS CHARGE,124.0,BOTH,500014,NONE
Px00030113135,HC COPPER (24HR UR),82525,GROSS CHARGE,48.0,BOTH,500014,NONE
Px00030113139,HC COPPER-BLOOD,82525,GROSS CHARGE,48.0,BOTH,500014,NONE
Px00030113140,HC CORTISOL (AM),82533,GROSS CHARGE,162.0,BOTH,500014,NONE
Px00030113142,HC CORTISOL (PM),82533,GROSS CHARGE,162.0,BOTH,500014,NONE
Px00030113148,"HC CORTISOL, SALIVA (CORSAL)",82533,GROSS CHARGE,162.0,BOTH,500014,NONE
Px00030113157,HC CPK W/REFLEX,82550,GROSS CHARGE,124.0,BOTH,500014,NONE
Px00030113165,"HC CREATININE CLEARANCE, 12 HR UR",82575,GROSS CHARGE,164.0,BOTH,500014,NONE
Px00030113169,"HC CREATININE,PERITONEAL",82570,GROSS CHARGE,51.0,BOTH,500014,NONE
Px00030113179,HC CSF PROTEIN ELECTRPHORESIS,84157,GROSS CHARGE,113.0,BOTH,500014,NONE
Px00030113181,HC C-TELOPEPTIDE CROSSLINK (CTXAR),82523,GROSS CHARGE,159.0,BOTH,500014,NONE
Px00030113225,HC CYSTINE 24HR URINE,82131,GROSS CHARGE,108.0,BOTH,500014,NONE
Px00030113286,HC ELP/OLIGOCLONAL BANDS (CSF) SERUM,84165,GROSS CHARGE,159.0,BOTH,500014,NONE
Px00030113290,HC ENDOMYSIAL ANTIBODY,83516,GROSS CHARGE,129.0,BOTH,500014,NONE
Px00030113294,HC ERY PORPHBLN,82657,GROSS CHARGE,392.0,BOTH,500014,NONE
Px00030113298,HC ETHYL GLUCORON/SULF LCMS (ETGA),83789,GROSS CHARGE,245.0,BOTH,500014,NONE
Px00030113309,HC FECAL FAT QUANT,82710,GROSS CHARGE,136.0,BOTH,500014,NONE
Px00030113315,HC FETAL LUNG MATURITY-CONFIRM,83661,GROSS CHARGE,148.0,BOTH,500014,NONE
Px00030113346,HC GASES BLOOD W/ DIRECT MEASURE 02 SATURATION,82805,GROSS CHARGE,135.0,BOTH,500014,NONE
Px00030113347,HC BLOOD GASES ANY COMBINATION,82803,GROSS CHARGE,135.0,BOTH,500014,NONE
Px00030113348,HC GASTRIC ANALY W/PH EA SPEC,82930,GROSS CHARGE,49.0,BOTH,500014,NONE
Px00030113360,HC GLOMERULAR BASE MEMBRAN AB-IGG,83516,GROSS CHARGE,129.0,BOTH,500014,NONE
Px00030113366,HC GLUCOSE (CSF),82945,GROSS CHARGE,139.0,BOTH,500014,NONE
Px00030113373,HC GLUCOSE FASTING,82947,GROSS CHARGE,31.0,BOTH,500014,NONE
Px00030113374,HC GLUCOSE- ISTAT,82947,GROSS CHARGE,31.0,BOTH,500014,NONE
Px00030113377,HC GLUCOSE QUANT BLOOD (EXCEPT REAGENT STRIP) POCT,82947,GROSS CHARGE,31.0,BOTH,500014,NONE
Px00030113381,HC GLUCOSE TOL-1 HR-OB,82950,GROSS CHARGE,82.0,BOTH,500014,NONE
Px00030113390,"HC GLUCOSE,PERITONEAL",82947,GROSS CHARGE,31.0,BOTH,500014,NONE
Px00030113394,HC GLUTAMINES (CSF),82131,GROSS CHARGE,108.0,BOTH,500014,NONE
Px00030113398,HC GLYCOHEMOGLOBIN-VARIANT,83036,GROSS CHARGE,156.0,BOTH,500014,NONE
Px00030113402,HC GONADOTROPIN CHORIONIC HCG QUANT,84702,GROSS CHARGE,123.0,BOTH,500014,NONE
Px00030113413,HC HEAVY METAL QUANTIATIVE EACH NES #,83018,GROSS CHARGE,79.0,BOTH,500014,NONE
Px00030113417,HC HEMOGLOBIN A1C CONFIRM,83036,GROSS CHARGE,156.0,BOTH,500014,NONE
Px00030113418,HC HEMOGLOBIN CHROMOTOGRAPHY A2,83021,GROSS CHARGE,136.0,BOTH,500014,NONE
Px00030113424,HC HEMOGLOBIN-PLASMA,83051,GROSS CHARGE,88.0,BOTH,500014,NONE
Px00030113448,"HC HISTAMINE,URINE",83088,GROSS CHARGE,204.0,BOTH,500014,NONE
Px00030113450,HC HISTONE AB IGG,83516,GROSS CHARGE,129.0,BOTH,500014,NONE
Px00030113491,HC IMMUNOASSAY ANALYTE NOS,83520,GROSS CHARGE,108.0,BOTH,500014,NONE
Px00030113496,HC IMMUNOASSAY NON-RIA,83520,GROSS CHARGE,108.0,BOTH,500014,NONE
Px00030113500,"HC IMMUNOASSAY, RIA",83520,GROSS CHARGE,108.0,BOTH,500014,NONE
Px00030113504,HC IMMUNOGLOBULIN A (IGA),82784,GROSS CHARGE,104.0,BOTH,500014,NONE
Px00030113511,HC IMMUNOGLOBULIN G (IGG),82784,GROSS CHARGE,104.0,BOTH,500014,NONE
Px00030113514,HC IMMUNOGLOBULIN M (IGM),82784,GROSS CHARGE,104.0,BOTH,500014,NONE
Px00030113524,HC INTEG SCREEN,82677,GROSS CHARGE,122.0,BOTH,500014,NONE
Px00030113533,HC ISTAT CREATININE,82565,GROSS CHARGE,35.0,BOTH,500014,NONE
Px00030113534,HC ISTAT TROPONIN,84484,GROSS CHARGE,217.0,BOTH,500014,NONE
Px00030113541,HC LACTATE (LACTIC ACID) POCT,83605,GROSS CHARGE,141.0,BOTH,500014,NONE
Px00030113556,HC LDH-CSF,83615,GROSS CHARGE,52.0,BOTH,500014,NONE
Px00030113573,HC LEFLUNOMIDE METABOLITE (LEF),83789,GROSS CHARGE,245.0,BOTH,500014,NONE
Px00030113581,HC MAGNESIUM (24HR UR),83735,GROSS CHARGE,46.0,BOTH,500014,NONE
Px00030113588,HC MAGNESIUM RBC,83735,GROSS CHARGE,46.0,BOTH,500014,NONE
Px00030113605,HC MERCURY BLD,83825,GROSS CHARGE,195.0,BOTH,500014,NONE
Px00030113607,HC MERCURY RANDOM URINE QUANT SCREEN,83018,GROSS CHARGE,79.0,BOTH,500014,NONE
Px00030113611,HC MERCURY-QUANT (24HR UR),83825,GROSS CHARGE,195.0,BOTH,500014,NONE
Px00030113613,HC METABOLIC SCREEN (URINE),82128,GROSS CHARGE,118.0,BOTH,500014,NONE
Px00030113623,HC METANEPHRINES-FRACTIONATED,83835,GROSS CHARGE,177.0,BOTH,500014,NONE
Px00030113624,HC METANEPHRINES-PLASMA,83835,GROSS CHARGE,177.0,BOTH,500014,NONE
Px00030113625,HC METANEPHRINES-TOTAL (24HR U),83835,GROSS CHARGE,177.0,BOTH,500014,NONE
Px00030113632,HC METHYLMALONIC ACID - URINE,83921,GROSS CHARGE,199.0,BOTH,500014,NONE
Px00030113635,HC METHYLPHENIDATE (RITALIN),82542,GROSS CHARGE,241.0,BOTH,500014,NONE
Px00030113641,HC MICROALBUMIN (24HR UR),82043,GROSS CHARGE,75.0,BOTH,500014,NONE
Px00030113688,HC MYOGLOBIN ADD HR,83874,GROSS CHARGE,117.0,BOTH,500014,NONE
Px00030113692,"HC MYOGLOBINE SCREEN, URINE",81002,GROSS CHARGE,17.0,BOTH,500014,NONE
Px00030113694,HC NEONATAL 17-HOP,83498,GROSS CHARGE,251.0,BOTH,500014,NONE
Px00030113696,HC NEONATAL HGB FRACTION,83020,GROSS CHARGE,132.0,BOTH,500014,NONE
Px00030113697,HC NEONATAL T4,84437,GROSS CHARGE,27.0,BOTH,500014,NONE
Px00030113698,HC NEONATAL TSH,84443,GROSS CHARGE,200.0,BOTH,500014,NONE
Px00030113718,HC OLIGOCL BANDS CSF/SERUM (OLIGB),83916,GROSS CHARGE,99.0,BOTH,500014,NONE
Px00030113726,HC ORGANIC ACIDS QUALITATIVE EACH SPECIMEN,83919,GROSS CHARGE,1000.0,BOTH,500014,NONE
Px00030113729,HC OSMOLALITY (STOOL),83935,GROSS CHARGE,113.0,BOTH,500014,NONE
Px00030113745,HC ASSAY OF PHENYLALANINE BLOOD #,84030,GROSS CHARGE,143.0,BOTH,500014,NONE
Px00030113750,"HC PHOSPHOROUS, URINE (24 HR)",84105,GROSS CHARGE,55.0,BOTH,500014,NONE
Px00030113751,"HC PHOSPHORUS, DIALYSATE",84100,GROSS CHARGE,30.0,BOTH,500014,NONE
Px00030113759,HC PORPHOBILINOGEN URINE RANDOM,84110,GROSS CHARGE,38.0,BOTH,500014,NONE
Px00030113761,HC PORPHOBILINOGEN-QUANT(24HR UR),84110,GROSS CHARGE,38.0,BOTH,500014,NONE
Px00030113764,HC PORPHYRIN UR RANDOM,84120,GROSS CHARGE,96.0,BOTH,500014,NONE
Px00030113767,HC PORPHYRINS 24HR,84120,GROSS CHARGE,96.0,BOTH,500014,NONE
Px00030113778,HC POTASSIUM (BODY FLUID),84133,GROSS CHARGE,94.0,BOTH,500014,NONE
Px00030113779,HC POTASSIUM (RANDOM UR),84133,GROSS CHARGE,94.0,BOTH,500014,NONE
Px00030113780,HC POTASSIUM (STOOL),84133,GROSS CHARGE,94.0,BOTH,500014,NONE
Px00030113781,HC POTASSIUM- ISTAT,84132,GROSS CHARGE,40.0,BOTH,500014,NONE
Px00030113800,HC PROSTATIC SPECIFIC AG,84153,GROSS CHARGE,162.0,BOTH,500014,NONE
Px00030113803,HC PROTEIN (24HR UR),84156,GROSS CHARGE,46.0,BOTH,500014,NONE
Px00030113805,HC PROTEIN 12 HR URINE,84156,GROSS CHARGE,46.0,BOTH,500014,NONE
Px00030113813,HC PROTEIN ELECTROPHORESIS-24 HR,84166,GROSS CHARGE,308.0,BOTH,500014,NONE
