internal_revenue_code,description,code,payer,price,inpatient_outpatient,cms_certification_num,code_disambiguator
Px00030114256,HC VITAMIN C,82180,GROSS CHARGE,33.0,BOTH,500019,NONE
Px00030114260,HC  25 HYDROXY INCLUDES FRACTIONS IF PERFORMED #,82306,GROSS CHARGE,182.0,BOTH,500019,NONE
Px00030114303,HC ANTIDEPRESSANT TRICYCLIC 1/2 NORTRIPTYLINE,80335,GROSS CHARGE,247.0,BOTH,500019,NONE
Px00030114306,HC ANTIDEPRESSANT TRICYCLIC 1/2 AMITRIPTYLINE,80335,GROSS CHARGE,259.0,BOTH,500019,NONE
Px00030114381,"HC DRUG TEST PRSMV CHEM ANLYZR, PER DOS",80307,GROSS CHARGE,178.0,BOTH,500019,NONE
Px00030114382,"HC DRUG TEST PRSMV CHEM ANLYZR, ACETAMINOPHEN, PER DOS",80307,GROSS CHARGE,295.0,BOTH,500019,NONE
Px00030114383,"HC DRUG TEST PRSMV CHEM ANLYZR, ALCOHOL, PER DOS",80307,GROSS CHARGE,346.0,BOTH,500019,NONE
Px00030114389,"HC DRUG TEST PRSMV CHEM ANLYZR, CORDSTAT, PER DOS",80307,GROSS CHARGE,464.0,BOTH,500019,NONE
Px00030114391,"HC DRUG TEST PRSMV CHEM ANLYZR, MECONIUM, PER DOS",80307,GROSS CHARGE,332.0,BOTH,500019,NONE
Px00030114392,"HC DRUG TEST PRSMV CHEM ANLYZR, METH, PER DOS",80307,GROSS CHARGE,75.0,BOTH,500019,NONE
Px00030114398,"HC DRUG TEST PRSMV CHEM ANLYZR, NONCHROMO DRUGS OF ABUSE 8, PER DOS",80307,GROSS CHARGE,303.0,BOTH,500019,NONE
Px00030114403,"HC DRUG TEST PRSMV CHEM ANLYZR, SALICYLATE, PER DOS",80307,GROSS CHARGE,295.0,BOTH,500019,NONE
Px00030210017,HC SYPHILIS TEST QUANTITATIVE #,86593,GROSS CHARGE,79.0,BOTH,500019,NONE
Px00030210035,HC ANTIBODY TOXOPLASMA IGM #,86778,GROSS CHARGE,308.0,BOTH,500019,NONE
Px00030210036,HC ANTIBODY RUBELLA #,86762,GROSS CHARGE,113.0,BOTH,500019,NONE
Px00030210064,HC ANTIBODY ASPERGILLUS #,86606,GROSS CHARGE,98.0,BOTH,500019,NONE
Px00030210068,HC HEPATITIS A ANTIBODY IGM,86709,GROSS CHARGE,125.0,BOTH,500019,NONE
Px00030210102,HC F-ACTIN (SMOOTH MUSCLE) AB IGG,83516,GROSS CHARGE,165.0,BOTH,500019,NONE
Px00030210144,HC CARDIOLIPIN ANTIBODY EACH IG CLASS #,86147,GROSS CHARGE,67.0,BOTH,500019,NONE
Px00030210164,HC PROTEIN S FUNCTION (ACTIVITY),85306,GROSS CHARGE,94.0,BOTH,500019,NONE
Px00030210169,HC FLUORESCENT NONNFCT AGT ANTB TITER EA ANTIBODY #,86256,GROSS CHARGE,226.0,BOTH,500019,NONE
Px00030210183,HC HIV-1 AG W/HIV-1 & HIV-2 AB,87389,GROSS CHARGE,280.0,BOTH,500019,NONE
Px00030210186,HC FLUORESCENT NONNFCT AGT ANTB TITER EA ANTIBODY #,86256,GROSS CHARGE,104.0,BOTH,500019,NONE
Px00030210187,HC FLUORESCENT NONNFCT AGT ANTB TITER EA ANTIBODY #,86256,GROSS CHARGE,107.0,BOTH,500019,NONE
Px00030210189,HC FLUORESCENT NONNFCT AGT ANTB TITER EA ANTIBODY #,86256,GROSS CHARGE,194.0,BOTH,500019,NONE
Px00030210205,HC EXTRACTABLE NUCLEAR ANTIGEN ANTIBODY ANY METHOD #,86235,GROSS CHARGE,273.0,BOTH,500019,NONE
Px00030210241,HC SARS COV-2 IMMUNE RESPONSE IGG,86769,GROSS CHARGE,71.0,BOTH,500019,NONE
Px00030210242,HC SARS COV-2 IMMUNE RESPONSE IGM,86769,GROSS CHARGE,71.0,BOTH,500019,NONE
Px00030210248,HC BETA 2 GLYCOPROTEIN I ANTIBODY EACH #,86146,GROSS CHARGE,67.0,BOTH,500019,NONE
Px00030210249,HC CYCLIC CITRULLINATED PEPTIDE ANTIBODY #,86200,GROSS CHARGE,182.0,BOTH,500019,NONE
Px00030210250,HC CYCLIC CITRULLINATED PEPTIDE ANTIBODY #,86200,GROSS CHARGE,182.0,BOTH,500019,NONE
Px00030210253,HC ANTIBODY CYTOMEGALOVIRUS CMV #,86644,GROSS CHARGE,189.0,BOTH,500019,NONE
Px00030210254,HC ANTIBODY CYTOMEGALOVIRUS CMV #,86644,GROSS CHARGE,189.0,BOTH,500019,NONE
Px00030210255,HC ANTIBODY CYTOMEGALOVIRUS CMV IGM #,86645,GROSS CHARGE,101.0,BOTH,500019,NONE
Px00030210256,HC ANTIBODY CYTOMEGALOVIRUS CMV IGM #,86645,GROSS CHARGE,90.0,BOTH,500019,NONE
Px00030210257,HC ANTIBODY LEGIONELLA #,86713,GROSS CHARGE,164.0,BOTH,500019,NONE
Px00030210302,HC ALLERGEN SPECIFIC IGE,86003,GROSS CHARGE,71.0,BOTH,500019,NONE
Px00030210311,HC ANTI-SSA (RO) QUANTITATIVE,86235,GROSS CHARGE,273.0,BOTH,500019,NONE
Px00030210312,HC ANTI-SSB (LA) QUANTITATIVE,86235,GROSS CHARGE,273.0,BOTH,500019,NONE
Px00030210339,HC BARTONELLA ANTIBODY,86611,GROSS CHARGE,40.0,BOTH,500019,NONE
Px00030210346,HC PLATELET ANTIBODIES - HEPARIN,86022,GROSS CHARGE,168.0,BOTH,500019,NONE
Px00030210348,HC HSV 1-2 ANTIBODY IGM,86694,GROSS CHARGE,221.0,BOTH,500019,NONE
Px00030210349,HC HSV 2 ANTIBODY IGG,86696,GROSS CHARGE,10.0,BOTH,500019,NONE
Px00030210350,HC MYCOPLASMA ANTIBODY,86738,GROSS CHARGE,284.0,BOTH,500019,NONE
Px00030210354,HC ANTINUCLEAR ANTIBODIES (ANA) TITER,86039,GROSS CHARGE,40.0,BOTH,500019,NONE
Px00030210360,HC TREPONEMA PALLIDUM,86780,GROSS CHARGE,114.0,BOTH,500019,NONE
Px00030210361,HC THYROGLOBULIN ANTIBODY,86800,GROSS CHARGE,619.0,BOTH,500019,NONE
Px00030210369,HC ANTINUCLEAR ANTIBODIES - ANA,86038,GROSS CHARGE,107.0,BOTH,500019,NONE
Px00030210371,HC ANA REFLEXIVE QUANTITATIVE,86038,GROSS CHARGE,112.0,BOTH,500019,NONE
Px00030210399,HC C-REACTIVE PROTEIN,86140,GROSS CHARGE,148.0,BOTH,500019,NONE
Px00030210405,HC CARDIOLIPIN ANTIBODY,86147,GROSS CHARGE,389.0,BOTH,500019,NONE
Px00030210408,HC CARDIOLIPIN ANTIBODY - EA,86147,GROSS CHARGE,67.0,BOTH,500019,NONE
Px00030210409,HC CARDIOLIPIN ANTIBODY EACH IG CLASS #,86147,GROSS CHARGE,90.0,BOTH,500019,NONE
Px00030210418,HC COMPLEMENT TOTAL (CH50),86162,GROSS CHARGE,356.0,BOTH,500019,NONE
Px00030210424,HC COLD AGGLUTININ TITER,86157,GROSS CHARGE,348.0,BOTH,500019,NONE
Px00030210459,HC COMPLEMENT ANTIGEN,86160,GROSS CHARGE,112.0,BOTH,500019,NONE
Px00030210467,HC DNA ANTIBODY - IGG,86225,GROSS CHARGE,75.0,BOTH,500019,NONE
Px00030210468,HC DNA ANTIBODY,86225,GROSS CHARGE,168.0,BOTH,500019,NONE
Px00030210470,HC DNA ANTIBODY - DS,86225,GROSS CHARGE,124.0,BOTH,500019,NONE
Px00030210471,HC DNA ANTIBODY AB,86225,GROSS CHARGE,112.0,BOTH,500019,NONE
Px00030210487,HC NUCLEAR ANTIGEN ANTIBODY - SSA,86235,GROSS CHARGE,273.0,BOTH,500019,NONE
Px00030210507,HC NUCLEAR ANTIGEN ANTIBODY - SMITH ANTIBODY,86235,GROSS CHARGE,273.0,BOTH,500019,NONE
Px00030210516,HC EXTRACTABLE NUCLEAR ANTIGEN ANTIBODY ANY METHOD #,86235,GROSS CHARGE,273.0,BOTH,500019,NONE
Px00030210518,HC EXTRACTABLE NUCLEAR ANTIGEN ANTIBODY ANY METHOD #,86235,GROSS CHARGE,40.0,BOTH,500019,NONE
Px00030210522,HC RHEUMATOID FACTOR QUANT,86431,GROSS CHARGE,152.0,BOTH,500019,NONE
Px00030210524,HC HERPES SIMPLEX TEST - TYPE 1 IGG,86695,GROSS CHARGE,259.0,BOTH,500019,NONE
Px00030210527,HC NUCLEAR ANTIGEN ANTIBODY - SCL 70,86235,GROSS CHARGE,273.0,BOTH,500019,NONE
Px00030210528,HC NUCLEAR ANTIGEN ANTIBODY - JO 1,86235,GROSS CHARGE,273.0,BOTH,500019,NONE
Px00030210533,HC NUCLEAR ANTIGEN ANTIBODY - CHROMATIN,86235,GROSS CHARGE,273.0,BOTH,500019,NONE
Px00030210534,HC NUCLEAR ANTIGEN ANTIBODY - SSB,86235,GROSS CHARGE,273.0,BOTH,500019,NONE
Px00030210538,HC HETEROPHILE ANTIBODIES,86308,GROSS CHARGE,151.0,BOTH,500019,NONE
Px00030210544,HC IMMUNOASSAY INFECTIOUS AGENT - TETANUS,86317,GROSS CHARGE,105.0,BOTH,500019,NONE
Px00030210547,"HC IMMUNOASSAY INFECTIOUS AGENT, NOT SPECIFIED",86317,GROSS CHARGE,108.0,BOTH,500019,NONE
Px00030210564,HC IMMUNOASSAY INFECTIOUS AGENT - HEPATITIS,86317,GROSS CHARGE,400.0,BOTH,500019,NONE
Px00030210572,HC INTRINSIC FACTOR ANTIBODY,86340,GROSS CHARGE,349.0,BOTH,500019,NONE
Px00030210605,HC SYPHILIS TEST NON-TREP QUAL,86592,GROSS CHARGE,178.0,BOTH,500019,NONE
Px00030210616,HC ASPERGILLUS ANTIBODY,86606,GROSS CHARGE,98.0,BOTH,500019,NONE
Px00030210627,HC BRUCELLA ANTIBODY,86622,GROSS CHARGE,99.0,BOTH,500019,NONE
Px00030210636,HC CHLAMYDIA ANTIBODY,86631,GROSS CHARGE,42.0,BOTH,500019,NONE
Px00030210646,HC CHLAMYDIA IGM ANTIBODY - PNEUMONIAE IGM 86632,86632,GROSS CHARGE,234.0,BOTH,500019,NONE
Px00030210650,HC COCCIDIOIDES ANTIBODY,86635,GROSS CHARGE,151.0,BOTH,500019,NONE
Px00030210653,HC COCCIDIOIDES ANTIBODY - FUNGAL,86635,GROSS CHARGE,415.0,BOTH,500019,NONE
Px00030210707,HC FUNGUS ANTIBODY,86671,GROSS CHARGE,40.0,BOTH,500019,NONE
Px00030210715,HC HIV-1,86701,GROSS CHARGE,185.0,BOTH,500019,NONE
Px00030210735,HC HEP B SURFACE AB,86706,GROSS CHARGE,164.0,BOTH,500019,NONE
Px00030210737,HC HEP A ANTIBODY TOTAL,86708,GROSS CHARGE,166.0,BOTH,500019,NONE
Px00030210744,HC MUMPS ANTIBODY - IGG,86735,GROSS CHARGE,166.0,BOTH,500019,NONE
Px00030210745,HC MUMPS ANTIBODY,86735,GROSS CHARGE,166.0,BOTH,500019,NONE
Px00030210747,HC MUMPS ANTIBODY - VIRUS IGM,86735,GROSS CHARGE,166.0,BOTH,500019,NONE
Px00030210766,HC RUBELLA ANTIBODY,86762,GROSS CHARGE,113.0,BOTH,500019,NONE
Px00030210767,HC RUBELLA ANTIBODY - AB IGM,86762,GROSS CHARGE,113.0,BOTH,500019,NONE
Px00030210798,HC HEPATITIS C AB TEST,86803,GROSS CHARGE,280.0,BOTH,500019,NONE
Px00030210856,"HC BLOOD TYPING, SEROLOGIC;   RH (D)",86901,GROSS CHARGE,74.0,BOTH,500019,NONE
Px00030210867,HC COMPATIBILITY TEST SPIN,86920,GROSS CHARGE,309.0,BOTH,500019,NONE
Px00030210878,"HC RBC PRETREATMENT; INCUBATION W/ CHEMICAL AGENTS OR DRUGS, EACH",86970,GROSS CHARGE,118.0,BOTH,500019,NONE
Px00030210891,HC ASPERGILLUS AG EIA,87305,GROSS CHARGE,383.0,BOTH,500019,NONE
Px00030210896,HC INFLUENZA A AND B ANTIGEN RAPID,87400,GROSS CHARGE,283.0,BOTH,500019,NONE
Px00030210904,HC ALLERGEN SPECIFIC IGE - IGE QUANT,86003,GROSS CHARGE,15.0,BOTH,500019,NONE
Px00030210913,HC ANTINUCLEAR ANTIBODIES ANA #,86038,GROSS CHARGE,100.0,BOTH,500019,NONE
Px00030210934,HC QUANTIFERON TB GOLD,86480,GROSS CHARGE,204.0,BOTH,500019,NONE
Px00030210935,HC SYPHILIS TEST NON-TREP QUAL - CSF,86592,GROSS CHARGE,88.0,BOTH,500019,NONE
Px00030210938,HC SYPHILIS TEST NON-TREP QUANT,86593,GROSS CHARGE,80.0,BOTH,500019,NONE
Px00030210943,HC HEP B CORE ANTIBODY TOTAL,86704,GROSS CHARGE,162.0,BOTH,500019,NONE
Px00030210986,HC CMV PCR QUALITATIVE,87496,GROSS CHARGE,281.0,BOTH,500019,NONE
Px00030211001,HC ENTEROVIRUS PCR,87498,GROSS CHARGE,419.0,BOTH,500019,NONE
Px00030211005,HC GC AMPLIFICATION APTIMA,87591,GROSS CHARGE,245.0,BOTH,500019,NONE
Px00030211006,HC GC BY PCR,87591,GROSS CHARGE,312.0,BOTH,500019,NONE
Px00030211009,HC HEP B DNA QUANT PCR,87517,GROSS CHARGE,407.0,BOTH,500019,NONE
Px00030211015,HC HEPATITIS C GENOTYPING,87902,GROSS CHARGE,1004.0,BOTH,500019,NONE
Px00030211017,HC HERPES SIMPLEX PCR,87529,GROSS CHARGE,262.0,BOTH,500019,NONE
Px00030211020,HC HIV ULTRA SENSITIVE PCR,87536,GROSS CHARGE,869.0,BOTH,500019,NONE
Px00030211050,HC MRSA PCR,87641,GROSS CHARGE,187.0,BOTH,500019,NONE
Px00030211053,HC NOROVIRUS GROUP 1 PCR,87798,GROSS CHARGE,1024.0,BOTH,500019,NONE
Px00030211054,HC NOROVIRUS GROUP 2 PCR,87798,GROSS CHARGE,1024.0,BOTH,500019,NONE
Px00030211062,HC STAPH AUREUS PCR,87640,GROSS CHARGE,274.0,BOTH,500019,NONE
Px00030211075,HC THYROGLOBULIN ANTIBODY - AB,86800,GROSS CHARGE,79.0,BOTH,500019,NONE
Px00030211078,HC IMMUNOFIXATION SERUM,86334,GROSS CHARGE,117.0,BOTH,500019,NONE
Px00030211079,HC IMMUNOFIXATION URINE,86335,GROSS CHARGE,94.0,BOTH,500019,NONE
Px00030211083,HC LYME DISEASE ANTIBODY - IGM,86617,GROSS CHARGE,216.0,BOTH,500019,NONE
Px00030211085,HC ANTIBODY HERPES SMPLX TYPE 2 #,86696,GROSS CHARGE,78.0,BOTH,500019,NONE
Px00030211124,HC ANTINUCLEAR ANTIBODIES ANA #,86038,GROSS CHARGE,100.0,BOTH,500019,NONE
Px00030211128,HC ANTISTREPTOLYSIN O TITER - STREPTOZYME TITER,86060,GROSS CHARGE,66.0,BOTH,500019,NONE
Px00030211132,HC NUCLEAR ANTIGEN ANTIBODY - RNP,86235,GROSS CHARGE,273.0,BOTH,500019,NONE
Px00030211133,HC RUBEOLA ANTIBODY - IGG,86765,GROSS CHARGE,212.0,BOTH,500019,NONE
Px00030211136,HC NUCLEAR ANTIGEN ANTIBODY - ENA SMITH,86235,GROSS CHARGE,273.0,BOTH,500019,NONE
Px00030211170,HC ANTIBODY COXIELLA BURNETII Q FEVER #,86638,GROSS CHARGE,62.0,BOTH,500019,NONE
Px00030211173,HC  SARS-COV-2 COVID-19 ANTIBODY IGG/IGM MULTI STEP PROCESS #,86769,GROSS CHARGE,70.0,BOTH,500019,NONE
Px00030211175,HC  SARS-COV-2 COVID-19 ANTIBODY AB TOTAL MULTI STEP PROCESS #,86769,GROSS CHARGE,71.0,BOTH,500019,NONE
Px00030211540,HC ANTI-HIV 1/2 AB & P24 AG,87389,GROSS CHARGE,280.0,BOTH,500019,NONE
Px00030510002,HC PROTHROMBIN TIME SUBSTITUTION PLASMA FRCTJ EACH #,85611,GROSS CHARGE,41.0,BOTH,500019,NONE
Px00030510003,HC THROMBOPLASTIN TIME PRTL SUBSTIT PLASMA FRCTJ EA #,85732,GROSS CHARGE,75.0,BOTH,500019,NONE
Px00030510022,HC BLOOD PLATELET AGGREGATION,85576,GROSS CHARGE,218.0,BOTH,500019,NONE
Px00030510029,HC COMPLETE CBC W/AUTO DIFF WBC,85025,GROSS CHARGE,64.0,BOTH,500019,NONE
Px00030510030,HC AUTOMATED PLATELET COUNT,85049,GROSS CHARGE,154.0,BOTH,500019,NONE
Px00030510032,HC PROTHROMBIN TIME,85610,GROSS CHARGE,98.0,BOTH,500019,NONE
Px00030510033,HC THROMBOPLASTIN TIME PARTIAL,85730,GROSS CHARGE,13.0,BOTH,500019,NONE
Px00030510034,HC BL SMEAR W/DIFF WBC COUNT,85007,GROSS CHARGE,159.0,BOTH,500019,NONE
Px00030510035,HC BLOOD VISCOSITY EXAMINATION,85810,GROSS CHARGE,157.0,BOTH,500019,NONE
Px00030510038,HC HEPARIN ASSAY,85520,GROSS CHARGE,518.0,BOTH,500019,NONE
Px00030510040,HC BLOOD CLOT FACTOR IX TEST,85250,GROSS CHARGE,420.0,BOTH,500019,NONE
Px00030510043,HC BLOOD CLOT INHIBITOR ASSAY,85305,GROSS CHARGE,572.0,BOTH,500019,NONE
Px00030510046,HC BLOOD CLOT INHIBITOR ANTIGEN,85302,GROSS CHARGE,421.0,BOTH,500019,NONE
Px00030510050,HC THROMBIN TIME,85670,GROSS CHARGE,83.0,BOTH,500019,NONE
Px00030510055,HC FIBRIN DEGRADATION PRODUCTS,85362,GROSS CHARGE,205.0,BOTH,500019,NONE
Px00030510063,HC FIBRINOGEN,85384,GROSS CHARGE,214.0,BOTH,500019,NONE
Px00030510069,HC FIBRIN DEGRADATION QUANT,85379,GROSS CHARGE,95.0,BOTH,500019,NONE
Px00030510071,HC PROTEIN S ACTIVITY,85306,GROSS CHARGE,166.0,BOTH,500019,NONE
Px00030510074,HC PROTEIN C ACTIVITY,85303,GROSS CHARGE,206.0,BOTH,500019,NONE
Px00030510076,HC RBC SED RATE AUTOMATED,85652,GROSS CHARGE,220.0,BOTH,500019,NONE
Px00030510077,HC AUTOMATED RBC COUNT,85041,GROSS CHARGE,292.0,BOTH,500019,NONE
Px00030510082,HC PLATELET COUNT,85049,GROSS CHARGE,158.0,BOTH,500019,NONE
Px00030510084,HC APC RESISTANCE ASSAY,85307,GROSS CHARGE,248.0,BOTH,500019,NONE
Px00030510091,HC RISTOCETIN COFACTOR,85245,GROSS CHARGE,476.0,BOTH,500019,NONE
Px00030510092,HC SICKLE CELL SCREEN,85660,GROSS CHARGE,182.0,BOTH,500019,NONE
Px00030510133,HC PTT-PARTIAL THROMBOPLASTIN TIME,85730,GROSS CHARGE,73.0,BOTH,500019,NONE
Px00030510135,HC ANTITHROMBIN III ANTIGEN ASSAY,85301,GROSS CHARGE,32.0,BOTH,500019,NONE
Px00030510141,HC PROTEIN S AG FREE,85306,GROSS CHARGE,166.0,BOTH,500019,NONE
Px00030510143,HC PROTHROMBIN TIME #,85610,GROSS CHARGE,61.0,BOTH,500019,NONE
Px00030510152,HC ANTITHROMBIN III ACTIVITY,85300,GROSS CHARGE,50.0,BOTH,500019,NONE
Px00030510162,HC BLOOD CLOT FACTOR VIII TEST COAG ACT,85240,GROSS CHARGE,448.0,BOTH,500019,NONE
Px00030510186,HC DRVVT MIX,85613,GROSS CHARGE,69.0,BOTH,500019,NONE
Px00030510207,HC CLOTTING INHIBITORS PROTEIN C ACTIVITY #,85303,GROSS CHARGE,102.0,BOTH,500019,NONE
Px00030510210,HC THROMBIN TIME PLASMA #,85670,GROSS CHARGE,83.0,BOTH,500019,NONE
Px00030510233,HC CLOTTING INHIBITORS PROTEIN S FREE #,85306,GROSS CHARGE,166.0,BOTH,500019,NONE
Px00030510236,HC AC PROTIME,85610,GROSS CHARGE,113.0,BOTH,500019,NONE
Px00030510238,HC PROTHROMBIN TIME - FINGERSTICK,85610,GROSS CHARGE,220.0,BOTH,500019,NONE
Px00030510252,HC PTT 1 TO 1 MIX,85732,GROSS CHARGE,40.0,BOTH,500019,NONE
Px00030510256,HC RUSSELL VIPER VENOM TIME DILUTED #,85613,GROSS CHARGE,90.0,BOTH,500019,NONE
Px00030510277,HC RUSSELL VIPER VENOM DIL,85613,GROSS CHARGE,164.0,BOTH,500019,NONE
Px00030510296,HC THROMBIN TIME-PLASMA,85670,GROSS CHARGE,83.0,BOTH,500019,NONE
Px00030600009,HC NFCT DS 22 TRGT SARS-COV-2 BIOFIRE#,0202U,GROSS CHARGE,1300.0,BOTH,500019,NONE
Px00030600085,HC COV-19 AMP PRB HGH THRUPUT WITHIN 2 DAYS COLLECT #,U0005,GROSS CHARGE,47.0,BOTH,500019,NONE
Px00030610006,HC SUSCEPTIBLTY STDY ANTMCRB MYCOBACT PROPORJ MTHD #,87190,GROSS CHARGE,253.0,BOTH,500019,NONE
Px00030610022,HC SMEAR FLUORESCENT/ACID STAIN - AFB SMEAR AND STAIN,87206,GROSS CHARGE,94.0,BOTH,500019,NONE
Px00030610035,HC VIRAL CULTURE,87252,GROSS CHARGE,337.0,BOTH,500019,NONE
Px00030610056,"HC STREP A DNA PROBE, AMPLIFICATION",87651,GROSS CHARGE,84.0,BOTH,500019,NONE
Px00030610075,HC IADNA CHLAMYDIA PNEUMONIAE AMPLIFIED PROBE TQ BIOFIRE PLA 0099U#,87486,GROSS CHARGE,140.0,BOTH,500019,NONE
Px00030610076,HC IADNA NOS AMPLIFIED PROBE TQ EACH ORGANISM BIOFIRE PLA 0099U#,87798,GROSS CHARGE,140.0,BOTH,500019,NONE
Px00030610077,HC IADNA MYCOPLSM PNEUMONIAE AMPLIFIED PROBE TQ BIOFIRE PLA 0099U#,87581,GROSS CHARGE,140.0,BOTH,500019,NONE
Px00030610078,HC IADNA RESPIRATRY PROBE & REV TRNSCR 20 TARGET BIOFIRE PLA 0099U#,87633,GROSS CHARGE,1139.0,BOTH,500019,NONE
Px00030610085,HC IADNA RESPIRATRY PROBE & REV TRNSCR 20 TARGET BIOFIRE PLA 0099U#,87633,GROSS CHARGE,1030.0,BOTH,500019,NONE
Px00030610095,HC SUSCEPTIBLTY STDY ANTMCRB MYCOBACT PROPORJ MTHD #,87190,GROSS CHARGE,253.0,BOTH,500019,NONE
Px00030610107,HC HIV-1 DNA QUALITATIVE,87535,GROSS CHARGE,232.0,BOTH,500019,NONE
Px00030610129,HC N.GONORRHOEAE DNA AMPLIFIED PROBE,87591,GROSS CHARGE,245.0,BOTH,500019,NONE
Px00030610130,HC N.GONORRHOEAE DNA APTIMA,87591,GROSS CHARGE,245.0,BOTH,500019,NONE
Px00030610142,HC ROTAVIRUS ANTIGEN DETECTION,87425,GROSS CHARGE,244.0,BOTH,500019,NONE
Px00030610146,HC SHIGA-LIKE TOXIN ANTIGEN DETECTION,87427,GROSS CHARGE,81.0,BOTH,500019,NONE
Px00030610178,HC IAAD IA MULT STEP METHOD NOS EACH ORGANISM,87449,GROSS CHARGE,93.0,BOTH,500019,NONE
Px00030610236,HC COVID-19 AMP PRB LABCORP,U0003,GROSS CHARGE,99.0,BOTH,500019,NONE
Px00030610237,HC COVID-19 AMP PRB UNIV OF WA,U0003,GROSS CHARGE,99.0,BOTH,500019,NONE
Px00030610301,HC BLOOD CULTURE FOR BACTERIA,87040,GROSS CHARGE,224.0,BOTH,500019,NONE
Px00030610304,HC FECES CULTURE BACTERIA,87045,GROSS CHARGE,204.0,BOTH,500019,NONE
Px00030610308,HC STOOL CULTR BACTERIA EACH - ADDTL PATH,87046,GROSS CHARGE,78.0,BOTH,500019,NONE
Px00030610321,HC CULTURE BACTERIA OTHER,87070,GROSS CHARGE,404.0,BOTH,500019,NONE
Px00030610322,HC CULTURE BACTERIA OTHER- BODY FLUID,87070,GROSS CHARGE,404.0,BOTH,500019,NONE
Px00030610326,HC CULTURE BACTERIA OTHER - CSF,87070,GROSS CHARGE,404.0,BOTH,500019,NONE
Px00030610330,HC CULTURE BACTERIA OTHER - RESPIRATORY,87070,GROSS CHARGE,404.0,BOTH,500019,NONE
Px00030610335,HC CULTURE BACTERIA OTHER - WOUND,87070,GROSS CHARGE,404.0,BOTH,500019,NONE
Px00030610337,HC CULTURE-SURGICAL TISSUE,87070,GROSS CHARGE,404.0,BOTH,500019,NONE
Px00030610340,HC CULTURE BACTERIA OTHER - MISC/OTHER/ROUTINE,87070,GROSS CHARGE,404.0,BOTH,500019,NONE
Px00030610342,HC CULTURE BACTERIA OTHER - CENTRAL LINE,87070,GROSS CHARGE,404.0,BOTH,500019,NONE
Px00030610344,"HC CULTURE BACTERIA OTHER - CI,TIRE S[ECO-EM-BACTEROA",87070,GROSS CHARGE,404.0,BOTH,500019,NONE
Px00030610359,HC CULTURE AEROBIC IDENTIFY - AEROBIC ID,87077,GROSS CHARGE,104.0,BOTH,500019,NONE
Px00030610361,HC CULTURE AEROBIC IDENTIFY - ORGANISM ID,87077,GROSS CHARGE,88.0,BOTH,500019,NONE
Px00030610362,HC CULTURE AEROBIC IDENTIFY - BACTERIAL ID,87077,GROSS CHARGE,104.0,BOTH,500019,NONE
Px00030610364,HC CULTURE AEROBIC IDENTIFY - BACTERIAL ID PAML,87077,GROSS CHARGE,104.0,BOTH,500019,NONE
Px00030610367,HC CULTURE AEROBIC IDENTIFY - GRAM ID,87077,GROSS CHARGE,104.0,BOTH,500019,NONE
Px00030610381,HC CULTURE SCREEN ONLY - CLO TEST,87081,GROSS CHARGE,291.0,BOTH,500019,NONE
Px00030610387,HC CULTURE SCREEN ONLY,87081,GROSS CHARGE,291.0,BOTH,500019,NONE
Px00030610389,HC CULTURE SCREEN ONLY - STREP GROUP B,87081,GROSS CHARGE,291.0,BOTH,500019,NONE
Px00030610401,HC CULTURE SCREEN ONLY - VRE SCREEN,87081,GROSS CHARGE,291.0,BOTH,500019,NONE
Px00030610404,HC CULTURE SCREEN ONLY - VIBRIO,87081,GROSS CHARGE,291.0,BOTH,500019,NONE
Px00030610417,HC URINE CULTURE/COLONY COUNT,87086,GROSS CHARGE,292.0,BOTH,500019,NONE
Px00030610420,HC SKIN FUNGI CULTURE,87101,GROSS CHARGE,194.0,BOTH,500019,NONE
Px00030610421,HC FUNGUS ISOLATION CULTURE - YEAST,87102,GROSS CHARGE,325.0,BOTH,500019,NONE
Px00030610423,HC FUNGUS ISOLATION CULTURE,87102,GROSS CHARGE,276.0,BOTH,500019,NONE
Px00030610432,HC BLOOD FUNGUS CULTURE,87103,GROSS CHARGE,164.0,BOTH,500019,NONE
Px00030610440,HC FUNGI IDENTIFICATION YEAST - VITEK,87106,GROSS CHARGE,119.0,BOTH,500019,NONE
Px00030610448,HC MYCOBACTERIA CULTURE - AFB CULTURE,87116,GROSS CHARGE,144.0,BOTH,500019,NONE
Px00030610449,HC MYCOBACTERIA CULTURE - AFB CULTURE_1,87116,GROSS CHARGE,95.0,BOTH,500019,NONE
Px00030610463,HC CULTURE TYPE IMMUNOLOGIC,87147,GROSS CHARGE,140.0,BOTH,500019,NONE
Px00030610478,HC TISSUE HOMOGENIZATION CULTR,87176,GROSS CHARGE,54.0,BOTH,500019,NONE
Px00030610482,HC COVID-19 AMP PRB IN HOUSE TESTING 87635,87635,GROSS CHARGE,106.0,BOTH,500019,NONE
Px00030610483,HC MICROBE SUSCEPTIBLE DIFFUSE,87181,GROSS CHARGE,289.0,BOTH,500019,NONE
Px00030610490,HC MICROBE SUSCEPTIBLE DISK - KIRBY-BAUER,87184,GROSS CHARGE,193.0,BOTH,500019,NONE
Px00030610497,HC MICROBE SUSCEPTIBLE DISK - SUSCEPTIBILITY STUDIES,87184,GROSS CHARGE,193.0,BOTH,500019,NONE
