internal_revenue_code,description,code,payer,price,inpatient_outpatient,cms_certification_num,code_disambiguator
Px00041010013,HC PULSE OXIMETRY NOCTURNAL STUDY,94762,GROSS CHARGE,356.0,BOTH,501309,NONE
Px00041010014,HC PULSE OXIMETRY STAND ALONE CONT OXIMETER SET UP,94762,GROSS CHARGE,356.0,BOTH,501309,NONE
Px00041010023,HC MECHANICAL CHEST WALL OSCILL,94669,GROSS CHARGE,102.0,BOTH,501309,NONE
Px00041010205,HC AEROSOL CONTINUOUS DAILY,94640,GROSS CHARGE,225.0,BOTH,501309,NONE
Px00041010237,HC NEBULIZER CONTINUOUS SUBSEQUENT HOUR,94645,GROSS CHARGE,112.0,BOTH,501309,NONE
Px00041010261,HC EXPIRATORY PRESSURE VALVE THERAPY INITIAL,94667,GROSS CHARGE,187.0,BOTH,501309,NONE
Px00041010263,HC EXPIRATORY PRESSURE VALVE THERAPY SUBSEQUENT,94668,GROSS CHARGE,145.0,BOTH,501309,NONE
Px00041010275,HC HIGH FLOW THERAPY DAILY,94640,GROSS CHARGE,225.0,BOTH,501309,NONE
Px00041010290,HC MECHANICAL VENTILATION FIRST DAY,94002,GROSS CHARGE,1992.0,BOTH,501309,NONE
Px00041010296,HC MECHANICAL VENTILATION SUBSEQUENT DAY,94003,GROSS CHARGE,2995.0,BOTH,501309,NONE
Px00041010325,HC NONINVASIVE VENTILATION/CPAP FIRST DAY,94660,GROSS CHARGE,701.0,BOTH,501309,NONE
Px00041010328,HC NONINVASIVE VENTILATION/CPAP SUBSEQUENT DAY,94660,GROSS CHARGE,701.0,BOTH,501309,NONE
Px00041010331,HC PULM REHAB GROUP,G0239,GROSS CHARGE,88.0,BOTH,501309,NONE
Px00041010332,"HC PULM REHAB RESP FUNCTION, INDIV",G0238,GROSS CHARGE,60.0,BOTH,501309,NONE
Px00041010338,HC PERCUSSION VIBRATION POSTURAL DRAINAGE 3 POSITIONS OR LESS,94668,GROSS CHARGE,145.0,BOTH,501309,NONE
Px00041010340,HC INTRAPULMONARY PERCUSSION VENTILATION THERAPY,94640,GROSS CHARGE,225.0,BOTH,501309,NONE
Px00041010341,HC PERCUSSION VIBRATPOSTURAL DRAINAGE >4 POSITIONS,94668,GROSS CHARGE,145.0,BOTH,501309,NONE
Px00041010353,HC SPUTUM INDUCTION,94640,GROSS CHARGE,164.0,BOTH,501309,NONE
Px00041010363,"HC PULM REHAB STRENGTH/ENDURANCE, INDIV",G0237,GROSS CHARGE,60.0,BOTH,501309,NONE
Px00041010366,HC HOME CPAP MANAGEMENT DAILY,94660,GROSS CHARGE,512.0,BOTH,501309,NONE
Px00041010406,HC TRACHEOSTOMY TUBE CHANGE,31502,GROSS CHARGE,269.0,BOTH,501309,NONE
Px00041210003,HC IPPB,94640,GROSS CHARGE,164.0,BOTH,501309,NONE
Px00041210004,HC METER DOSE INHALER,94640,GROSS CHARGE,164.0,BOTH,501309,NONE
Px00041210005,HC NEBULIZER ANTIBIOTICS,94640,GROSS CHARGE,164.0,BOTH,501309,NONE
Px00041210006,HC NEBULIZER SMALL VOLUME,94640,GROSS CHARGE,164.0,BOTH,501309,NONE
Px00041210007,HC NEBULIZER PENTAMIDINE,94642,GROSS CHARGE,246.0,BOTH,501309,NONE
Px00041210008,HC NEBULIZER CONTINUOUS FIRST HOUR,94644,GROSS CHARGE,155.0,BOTH,501309,NONE
Px00041210009,"HC DEMO AND/OR EVAL OF PATIENT UTILIZATION OF A NEBULIZER,INHALER,IPPB OR AEROSOL DEVICE",94664,GROSS CHARGE,484.0,BOTH,501309,NONE
Px00041210044,HC NEBULIZER CONTINUOUS EA SUBSEQUENT HOUR,94645,GROSS CHARGE,112.0,BOTH,501309,NONE
Px00042010003,HC ORTHOTIC/PROSTH MGMT & TRAINING SBSQ ENCTR PER 15MIN,97763,GROSS CHARGE,95.0,BOTH,501309,NONE
Px00042010010,HC THER IVNTJ COG FUNCJ CNTCT EA ADDL 15 MINUTES CDM,97130,GROSS CHARGE,288.0,BOTH,501309,NONE
Px00042010011,HC THER IVNTJ COG FUNCJ CNTCT 1ST 15 MINUTES CDM,97129,GROSS CHARGE,61.0,BOTH,501309,NONE
Px00042010014,HC CRISIS TELEH 97110 THERAPEUTIC EXERCISES EA 15 MIN CDM,97110,GROSS CHARGE,83.0,BOTH,501309,NONE
Px00042010015,HC CRISIS TELEH 97112 NEUROMUSCUL REEDUCAT EA 15 MIN CDM,97112,GROSS CHARGE,161.0,BOTH,501309,NONE
Px00042010016,HC CRISIS TELEH 97116 GAIT TRAINING THERAPY EA 15 MIN CDM,97116,GROSS CHARGE,75.0,BOTH,501309,NONE
Px00042010017,HC CRISIS TELEH 97750 PHYSICAL PERFORMANCE TEST EA 15 MIN,97750,GROSS CHARGE,108.0,BOTH,501309,NONE
Px00042010018,HC CRISIS TELEH 97760 ORTHOTIC MGMT AND TRAINING EA 15 MIN,97760,GROSS CHARGE,123.0,BOTH,501309,NONE
Px00042010019,HC CRISIS TELEH 97761 PROSTHETIC TRAINING EA 15 MIN,97761,GROSS CHARGE,99.0,BOTH,501309,NONE
Px00042010057,"HC OPPS SERVICE,SCHED TEAM CONF 30 MIN PT",G0175,GROSS CHARGE,106.0,BOTH,501309,NONE
Px00042010072,HC STRAPPING OF CHEST THORAX,29200,GROSS CHARGE,208.0,BOTH,501309,NONE
Px00042010080,HC APPLICATION OF UNABOOT,29580,GROSS CHARGE,208.0,BOTH,501309,NONE
Px00042010083,HC APPLY MULTLAY COMPRS LWR LEG - BIL,29581,GROSS CHARGE,208.0,BOTH,501309,NONE
Px00042010084,HC APPLY MULTLAY COMPRS LWR LEG,29581,GROSS CHARGE,208.0,BOTH,501309,NONE
Px00042010107,HC RANGE OF MOTION MEASUREMENTS - EXTREMTY/TRUNK,95851,GROSS CHARGE,131.0,BOTH,501309,NONE
Px00042010108,HC CANALITH REPOSITION PROC,95992,GROSS CHARGE,106.0,BOTH,501309,NONE
Px00042010110,HC MECHANICAL TRACTION THERAPY,97012,GROSS CHARGE,113.0,BOTH,501309,NONE
Px00042010113,HC ELECTRIC STIM THER,97014,GROSS CHARGE,72.0,BOTH,501309,NONE
Px00042010114,HC VASOPNEUMATIC DEVICE THERAPY,97016,GROSS CHARGE,53.0,BOTH,501309,NONE
Px00042010117,HC WHIRLPOOL THERAPY,97022,GROSS CHARGE,123.0,BOTH,501309,NONE
Px00042010121,HC INFRARED THERAPY,97026,GROSS CHARGE,94.0,BOTH,501309,NONE
Px00042010124,"HC ELECTRICAL STIMULATION ATTENDED, EA 15 MIN",97032,GROSS CHARGE,100.0,BOTH,501309,NONE
Px00042010125,HC IONTOPHORESIS PER 15-MIN,97033,GROSS CHARGE,82.0,BOTH,501309,NONE
Px00042010126,"HC CONTRAST BATH THERAPY, EA 15 MIN",97034,GROSS CHARGE,103.0,BOTH,501309,NONE
Px00042010127,"HC ULTRASOUND THERAPY, EA 15 MIN",97035,GROSS CHARGE,103.0,BOTH,501309,NONE
Px00042010129,HC HYDROTHERAPY,97036,GROSS CHARGE,326.0,BOTH,501309,NONE
Px00042010131,"HC THERAPEUTIC EXERCISES, EA 15 MIN",97110,GROSS CHARGE,83.0,BOTH,501309,NONE
Px00042010138,HC THERAPEUTIC EXERCISES - OT,97110,GROSS CHARGE,83.0,BOTH,501309,NONE
Px00042010139,"HC NEUROMUSCULAR REEDUCATION, EA 15 MIN",97112,GROSS CHARGE,161.0,BOTH,501309,NONE
Px00042010141,HC AQUATIC THERAPY/EXERCISES - 15 MIN,97113,GROSS CHARGE,85.0,BOTH,501309,NONE
Px00042010142,"HC GAIT TRAINING THERAPY, EA 15 MIN",97116,GROSS CHARGE,75.0,BOTH,501309,NONE
Px00042010144,"HC MASSAGE THERAPY, EA 15 MIN",97124,GROSS CHARGE,103.0,BOTH,501309,NONE
Px00042010150,"HC MANUAL THERAPY, EA 15 MIN",97140,GROSS CHARGE,124.0,BOTH,501309,NONE
Px00042010153,HC GROUP THERAPEUTIC PROCEDURES,97150,GROSS CHARGE,124.0,BOTH,501309,NONE
Px00042010160,"HC THERAPEUTIC ACTIVITIES, EA 15 MIN",97530,GROSS CHARGE,83.0,BOTH,501309,NONE
Px00042010165,"HC WHEELCHAIR MNGMENT TRAINING, EA 15 MIN",97542,GROSS CHARGE,101.0,BOTH,501309,NONE
Px00042010166,HC RMVL DEVITAL TIS 20 CM/<,97597,GROSS CHARGE,246.0,BOTH,501309,NONE
Px00042010173,HC RMVL DEVITAL TIS ADDL 20 CM<,97598,GROSS CHARGE,252.0,BOTH,501309,NONE
Px00042010182,HC DEBRIDEMENT TISSUE NON SELECTIVE,97602,GROSS CHARGE,368.0,BOTH,501309,NONE
Px00042010188,HC NEG PRESS WOUND TX < 50 CM,97605,GROSS CHARGE,260.0,BOTH,501309,NONE
Px00042010195,HC NEG PRESS WOUND TX > 50 CM,97606,GROSS CHARGE,458.0,BOTH,501309,NONE
Px00042010248,"HC PHYSICAL PERFORMANCE TEST, EA 15 MIN",97750,GROSS CHARGE,108.0,BOTH,501309,NONE
Px00042010264,"HC ORTHOTIC MGMT AND TRAINING, EA 15 MIN",97760,GROSS CHARGE,123.0,BOTH,501309,NONE
Px00042010265,"HC PROSTHETIC TRAINING, EA 15 MIN",97761,GROSS CHARGE,99.0,BOTH,501309,NONE
Px00042010270,HC ELEC STIM OTHER THAN WOUND,G0283,GROSS CHARGE,35.0,BOTH,501309,NONE
Px00042410066,HC PT EVALUATION LOW COMPLEX,97161,GROSS CHARGE,193.0,BOTH,501309,NONE
Px00042410067,HC PT EVALUATION  MOD COMPLEX,97162,GROSS CHARGE,203.0,BOTH,501309,NONE
Px00042410068,HC PT EVALUATION HIGH COMPLEX,97163,GROSS CHARGE,213.0,BOTH,501309,NONE
Px00042410069,HC PT RE-EVALUATION ESTABLISHED PLAN OF CARE,97164,GROSS CHARGE,78.0,BOTH,501309,NONE
Px00042410070,HC CRISIS TELEH 97161 PT EVALUATION LOW COMPLEX CDM,97161,GROSS CHARGE,193.0,BOTH,501309,NONE
Px00042410071,HC CRISIS TELEH 97162 PT EVALUATION  MOD COMPLEX CDM,97162,GROSS CHARGE,203.0,BOTH,501309,NONE
Px00042410072,HC CRISIS TELEH 97163 PT EVALUATION HIGH COMPLEX CDM,97163,GROSS CHARGE,213.0,BOTH,501309,NONE
Px00042410073,HC CRISIS TELEH 97164 PT RE-EVAL ESTAB PLAN OF CARE CDM,97164,GROSS CHARGE,78.0,BOTH,501309,NONE
Px00043010003,HC RANGE OF MOTION MEASUREMENTS - HAND,95852,GROSS CHARGE,123.0,BOTH,501309,NONE
Px00043010004,HC PARAFFIN BATH THERAPY,97018,GROSS CHARGE,82.0,BOTH,501309,NONE
Px00043010005,HC CRISIS TELEH 97535 SELF CARE MGMT TRAINING EA 15 MIN CDM,97535,GROSS CHARGE,90.0,BOTH,501309,NONE
Px00043010007,"HC SENSORY INTEGRATION, EA 15 MIN",97533,GROSS CHARGE,76.0,BOTH,501309,NONE
Px00043010008,"HC SELF CARE MNGMENT TRAINING, EA 15 MIN",97535,GROSS CHARGE,90.0,BOTH,501309,NONE
Px00043010013,HC SELF CARE MNGMENT TRAINING - ADL,97535,GROSS CHARGE,90.0,BOTH,501309,NONE
Px00043010014,"HC COMMUNITY/WORK REINTEGRATION, EA 15 MIN",97537,GROSS CHARGE,93.0,BOTH,501309,NONE
Px00043010047,"HC OPPS SERVICE,SCHED TEAM CONF <10 MIN PT OT",G0175,GROSS CHARGE,29.0,BOTH,501309,NONE
Px00043410045,HC OT EVALUATION LOW COMPLEX,97165,GROSS CHARGE,335.0,BOTH,501309,NONE
Px00043410046,HC OT EVALUATION MOD COMPLEXITY,97166,GROSS CHARGE,345.0,BOTH,501309,NONE
Px00043410047,HC OT EVALUATION HIGH COMPLEX,97167,GROSS CHARGE,355.0,BOTH,501309,NONE
Px00043410048,HC OT RE-EVALUATION ESTABLISHED PLAN OF CARE,97168,GROSS CHARGE,92.0,BOTH,501309,NONE
Px00043410050,HC CRISIS TELEH 97165 OT EVALUATION LOW COMPLEX CDM,97165,GROSS CHARGE,335.0,BOTH,501309,NONE
Px00043410051,HC CRISIS TELEH 97166 OT EVALUATION MOD COMPLEXITY CDM,97166,GROSS CHARGE,345.0,BOTH,501309,NONE
Px00043410052,HC CRISIS TELEH 97167 OT EVALUATION HIGH COMPLEX CDM,97167,GROSS CHARGE,355.0,BOTH,501309,NONE
Px00043410053,HC CRISIS TELEH 97168 OT RE-EVAL ESTAB PLAN OF CARE CDM,97168,GROSS CHARGE,92.0,BOTH,501309,NONE
Px00044010016,HC SPEECH/HEARING THERAPY - INDIV,92507,GROSS CHARGE,87.0,BOTH,501309,NONE
Px00044010024,HC SPEECH/HEARING THERAPY - GRP,92508,GROSS CHARGE,146.0,BOTH,501309,NONE
Px00044010042,HC ORAL FUNCTION THERAPY,92526,GROSS CHARGE,224.0,BOTH,501309,NONE
Px00044010050,HC ORAL SPEECH DEVICE EVAL,92597,GROSS CHARGE,379.0,BOTH,501309,NONE
Px00044010055,HC NON-SPEECH DEVICE SERVICE,92606,GROSS CHARGE,290.0,BOTH,501309,NONE
Px00044010068,HC USE OF SPEECH DEVICE SERVICE - COM,92609,GROSS CHARGE,290.0,BOTH,501309,NONE
Px00044010069,HC ENT PROCEDURE/SERVICE,92700,GROSS CHARGE,77.0,BOTH,501309,NONE
Px00044010074,"HC ASSESSMENT OF APHASIA, PER HOUR",96105,GROSS CHARGE,316.0,BOTH,501309,NONE
Px00044010076,HC DEVELOPMENTAL TEST LIM,96110,GROSS CHARGE,285.0,BOTH,501309,NONE
Px00044010082,HC NEUROBEHAVIORAL STATUS XM PHYS/QHP 1ST HOUR,96116,GROSS CHARGE,130.0,BOTH,501309,NONE
Px00044010083,HC COGNITIVE TEST BY HC PRO PER HR,96125,GROSS CHARGE,323.0,BOTH,501309,NONE
Px00044010126,HC SPEECH SOUND LANG COMPREHEN,92523,GROSS CHARGE,329.0,BOTH,501309,NONE
Px00044010127,HC BEHAVRAL QUALIT ANALYS VOICE,92524,GROSS CHARGE,164.0,BOTH,501309,NONE
Px00044010145,HC CRISIS TELEH 92507 SPEECH/HEARING THERAPY - INDIV CDM,92507,GROSS CHARGE,235.0,BOTH,501309,NONE
Px00044410022,HC EX FOR SPEECH DEVICE RX 1HR,92607,GROSS CHARGE,342.0,BOTH,501309,NONE
Px00044410025,HC EX FOR SPEECH DEVICE RX EA ADDL 30 MIN,92608,GROSS CHARGE,145.0,BOTH,501309,NONE
Px00044410026,HC EVALUATE SWALLOWING FUNCTION,92610,GROSS CHARGE,309.0,BOTH,501309,NONE
Px00044410043,HC MOTION FLUOROSCOPY/SWALLOW,92611,GROSS CHARGE,420.0,BOTH,501309,NONE
Px00044410054,HC ENDOSCOPY SWALLOW TST (FEES),92612,GROSS CHARGE,312.0,BOTH,501309,NONE
Px00044410063,HC EVALUATION OF SPEECH FLUENCY,92521,GROSS CHARGE,195.0,BOTH,501309,NONE
Px00044410064,HC EVALUATE SPEECH PRODUCTION,92522,GROSS CHARGE,158.0,BOTH,501309,NONE
Px00044410070,HC CRISIS TELEH 92521 EVALUATION OF SPEECH FLUENCY CDM,92521,GROSS CHARGE,195.0,BOTH,501309,NONE
Px00044410071,HC CRISIS TELEH 92522 EVALUATE SPEECH PRODUCTION CDM,92522,GROSS CHARGE,158.0,BOTH,501309,NONE
Px00044410072,HC CRISIS TELEH 92523 SPEECH SOUND LANG COMPREHEN CDM,92523,GROSS CHARGE,329.0,BOTH,501309,NONE
Px00044410073,HC CRISIS TELEH 92524 BEHAVRAL QUALIT ANALYS VOICE CDM,92524,GROSS CHARGE,164.0,BOTH,501309,NONE
Px00045000011,HC ED CASIRIVIMAB IMDEVIMAB INFUSION OR INJECTION ADMIN M0243,M0243,GROSS CHARGE,477.0,BOTH,501309,NONE
Px00045001299,HC ED CLOSED TREAT BIG TOE FRACTURE W/O MANIP CDM,28490,GROSS CHARGE,276.0,BOTH,501309,NONE
Px00045010003,HC ED PRESSURIZED/NONPRESSURIZED INHALATION TREATMENT CDM,94640,GROSS CHARGE,164.0,BOTH,501309,NONE
Px00045010024,HC ED DRAINAGE OF NASAL SEPTUM ABSCESS/HEMATOMA CDM,30020,GROSS CHARGE,573.0,BOTH,501309,NONE
Px00045010025,HC ED REMOVE NASAL FOREIGN BODY CDM,30300,GROSS CHARGE,120.0,BOTH,501309,NONE
Px00045010028,HC ED CONTROL OF NOSEBLEED SIMPLE CDM,30901,GROSS CHARGE,197.0,BOTH,501309,NONE
Px00045010030,HC ED CONTROL OF NOSEBLEED COMPLEX CDM,30903,GROSS CHARGE,197.0,BOTH,501309,NONE
Px00045010031,HC ED PUNCTURE ASPIRATION ABSCESS HEMATOMA BULLA/CYST CDM,10160,GROSS CHARGE,261.0,BOTH,501309,NONE
Px00045010049,HC ED ARTHROCENTESIS ASPIR&/INJ SMALL JT/BURSA W/O US CDM,20600,GROSS CHARGE,481.0,BOTH,501309,NONE
Px00045010050,HC ED ARTHROCENTESIS ASPIR&/INJ MAJOR JT/BURSA W/O US CDM,20610,GROSS CHARGE,481.0,BOTH,501309,NONE
Px00045010051,HC ED ASPIRATION&/INJECTION GANGLION CYST ANY LOCATJ CDM,20612,GROSS CHARGE,481.0,BOTH,501309,NONE
Px00045010066,HC ED INTUBATION ENDOTRACHEAL EMERGENCY PROCEDURE CDM,31500,GROSS CHARGE,462.0,BOTH,501309,NONE
Px00045010068,HC ED THORACENTESIS NEEDLE/CATH PLEURA W/O IMAGING CDM,32554,GROSS CHARGE,466.0,BOTH,501309,NONE
Px00045010070,HC ED PERICARDIOCENTESIS INITIAL CDM,33010,GROSS CHARGE,934.0,BOTH,501309,NONE
Px00045010071,HC ED INSJ/RPLCMT TEMP TRANSVNS 1CHMBR ELTRD/PM CATH CDM,33210,GROSS CHARGE,8420.0,BOTH,501309,NONE
Px00045010073,HC ED RPR BLOOD VESSEL DIRECT LOWER EXTREMITY CDM,35226,GROSS CHARGE,1313.0,BOTH,501309,NONE
Px00045010077,HC ED INSJ NON-TUNNELED CENTRAL VENOUS CATH AGE 5 YR/> CDM,36556,GROSS CHARGE,1687.0,BOTH,501309,NONE
Px00045010080,HC ED INSJ PRPH CVC W/O SUBQ PORT/PMP AGE 5 YR/> CDM,36569,GROSS CHARGE,1893.0,BOTH,501309,NONE
Px00045010082,HC ED DECLOT BY THROMBOLYTIC AGENT IMPLANT DEVICE/CATH CDM,36593,GROSS CHARGE,422.0,BOTH,501309,NONE
Px00045010083,HC ED ARTERIAL PUNCTURE WITHDRAWAL BLOOD DX CDM,36600,GROSS CHARGE,68.0,BOTH,501309,NONE
Px00045010084,HC ED THROMBOLYSIS CEREBRAL IV INFUSION CDM,37195,GROSS CHARGE,391.0,BOTH,501309,NONE
Px00045010089,HC ED THROMBOLYSIS CORONARY INTRAVENOUS INFUSION CDM,92977,GROSS CHARGE,524.0,BOTH,501309,NONE
Px00045010094,HC ED CRITICAL CARE FIRST HOUR CDM,99291,GROSS CHARGE,2093.0,BOTH,501309,NONE
Px00045010098,HC ED PROCTOSIGMOIDOSCOPY DX CDM,45300,GROSS CHARGE,1056.0,BOTH,501309,NONE
Px00045010105,HC ED PUNCTURE SHUNT TUBE/RESERVOIR ASPIRATION/INJ PX CDM,61070,GROSS CHARGE,1143.0,BOTH,501309,NONE
Px00045010107,HC ED SPINAL PUNCTURE LUMBAR DIAGNOSTIC CDM,62270,GROSS CHARGE,203.0,BOTH,501309,NONE
Px00045010108,HC ED SPINAL PUNCTURE THER DRAIN CEREBROSPINAL FLUID CDM,62272,GROSS CHARGE,1599.0,BOTH,501309,NONE
Px00045010113,HC ED NASOPHARYNGOSCOPY CDM,92511,GROSS CHARGE,182.0,BOTH,501309,NONE
Px00045010115,HC ED TREATMENT OF MISCARRIAGE CDM,59812,GROSS CHARGE,3799.0,BOTH,501309,NONE
Px00045010118,HC ED VAGINAL DELIVERY ONLY CDM,59409,GROSS CHARGE,4279.0,BOTH,501309,NONE
Px00045010119,HC ED DELIVER PLACENTA CDM,59414,GROSS CHARGE,3799.0,BOTH,501309,NONE
Px00045010123,HC ED TEMP TRANSCUTANEOUS EXT PACING CDM,92953,GROSS CHARGE,488.0,BOTH,501309,NONE
Px00045010130,HC ED SEXUAL ASSAULT EXAM CDM,99284,GROSS CHARGE,933.0,BOTH,501309,NONE
Px00045010139,HC ED TX PELVIC FX W/O MANIP CDM,27197,GROSS CHARGE,519.0,BOTH,501309,NONE
Px00045010140,HC ED CLSD TX PELVIC FX W/MANIP CDM,27198,GROSS CHARGE,519.0,BOTH,501309,NONE
Px00045010143,HC ED BL DRAW < 3 YRS FEM/JUGULAR CDM,36400,GROSS CHARGE,174.0,BOTH,501309,NONE
Px00045010144,HC ED BL DRAW < 3 YRS SCALP VEIN CDM,36405,GROSS CHARGE,48.0,BOTH,501309,NONE
Px00045010145,HC ED BL DRAW < 3 YRS OTHER VEIN CDM,36406,GROSS CHARGE,37.0,BOTH,501309,NONE
Px00045010146,HC ED NON-ROUTINE BL DRAW > 3 YRS CDM,36410,GROSS CHARGE,174.0,BOTH,501309,NONE
Px00045010148,HC ED VEIN ACCESS CUTDOWN < 1 YR CDM,36420,GROSS CHARGE,57.0,BOTH,501309,NONE
Px00045010149,HC ED VEIN ACCESS CUTDOWN > 1 YR CDM,36425,GROSS CHARGE,50.0,BOTH,501309,NONE
Px00045010157,HC ED TREAT THIGH FX GROWTH PLATE CDM,27516,GROSS CHARGE,276.0,BOTH,501309,NONE
Px00045010158,HC ED TREAT KNEE FRACTURE(S) TUBEROSITY CDM,27538,GROSS CHARGE,276.0,BOTH,501309,NONE
Px00045010159,HC ED TREAT KNEE DISLOCATION CDM,27550,GROSS CHARGE,276.0,BOTH,501309,NONE
Px00045010161,HC ED MOD SED SAME PHYS/QHP <5 YRS 1ST 15 MIN CDM,99151,GROSS CHARGE,109.0,BOTH,501309,NONE
Px00045010164,HC ED MOD SED SAME PHYS/QHP 5/>YRS 1ST 15 MIN CDM,99152,GROSS CHARGE,109.0,BOTH,501309,NONE
Px00045010165,HC ED CLOSED TREAT KNEE DISLOCATION W/O ANESTH CDM,27560,GROSS CHARGE,276.0,BOTH,501309,NONE
Px00045010167,HC ED MOD SED SAME PHYS/QHP EA ADDL 15 MIN CDM,99153,GROSS CHARGE,109.0,BOTH,501309,NONE
Px00045010168,HC ED CLOSED TREAT PATELLA DISLOCATION W/ANSETH CDM,27562,GROSS CHARGE,1162.0,BOTH,501309,NONE
Px00045010170,HC ED UNLISTED PROCEDURE FEMUR/KNEE CDM,27599,GROSS CHARGE,311.0,BOTH,501309,NONE
Px00045010171,HC ED DRAIN LOWER LEG LESION DEEP CDM,27603,GROSS CHARGE,3221.0,BOTH,501309,NONE
Px00045010172,HC ED DRAIN LOWER LEG BURSA CDM,27604,GROSS CHARGE,6717.0,BOTH,501309,NONE
Px00045010177,HC ED MOD SED OTH PHYS/QHP 5/>YRS 1ST 15 MIN CDM,99156,GROSS CHARGE,109.0,BOTH,501309,NONE
Px00045010179,HC ED CLOSED TREAT TIBIAL FRACTURE W/MANIPULATION CDM,27752,GROSS CHARGE,3971.0,BOTH,501309,NONE
Px00045010180,HC ED MOD SED OTH PHYS/QHP <5 YRS 1ST 15 MIN CDM,99155,GROSS CHARGE,109.0,BOTH,501309,NONE
Px00045010183,HC ED MOD SED OTHER PHYS/QHP EA ADDL 15 MIN CDM,99157,GROSS CHARGE,281.0,BOTH,501309,NONE
Px00045010185,HC ED CLOSED TX OF MEDIAL MALLEOLUS FRACTURE W/MANIP CDM,27762,GROSS CHARGE,3971.0,BOTH,501309,NONE
Px00045010192,HC ED CLOSED TX OF FIBULA FRACTURE PROX W/O MANIP CDM,27780,GROSS CHARGE,276.0,BOTH,501309,NONE
Px00045010198,HC ED CLOSED TREATMENT OF ANKLE FRACTURE W/O MANIP CDM,27786,GROSS CHARGE,276.0,BOTH,501309,NONE
Px00045010204,HC ED EMERGENCY DEPT VISIT LEVEL I CDM,99281,GROSS CHARGE,216.0,BOTH,501309,NONE
Px00045010207,HC ED EMERGENCY DEPT VISIT LEVEL II CDM,99282,GROSS CHARGE,357.0,BOTH,501309,NONE
Px00045010210,HC ED EMERGENCY DEPT VISIT LEVEL III CDM,99283,GROSS CHARGE,520.0,BOTH,501309,NONE
Px00045010213,HC ED EMERGENCY DEPT VISIT LEVEL IV CDM,99284,GROSS CHARGE,933.0,BOTH,501309,NONE
Px00045010216,HC ED EMERGENCY DEPT VISIT LEVEL V CDM,99285,GROSS CHARGE,1646.0,BOTH,501309,NONE
Px00045010221,HC ED CRITICAL CARE ADDL 30 MIN CDM,99292,GROSS CHARGE,910.0,BOTH,501309,NONE
Px00045010223,HC ED INSJ TEMP NDWELLG BLADDER CATHETER SIMPLE CDM,51702,GROSS CHARGE,116.0,BOTH,501309,NONE
Px00045010227,HC ED CHANGE CYSTOSTOMY TUBE SIMPLE CDM,51705,GROSS CHARGE,359.0,BOTH,501309,NONE
Px00045010228,HC ED CHANGE CYSTOSTOMY TUBE COMPLICATED CDM,51710,GROSS CHARGE,1143.0,BOTH,501309,NONE
Px00045010229,HC ED MEAS POST-VOIDING RESIDUAL URINE&/BLADDER CAP CDM,51798,GROSS CHARGE,173.0,BOTH,501309,NONE
Px00045010238,HC ED FUSION OF FINGER JOINT CDM,26860,GROSS CHARGE,5310.0,BOTH,501309,NONE
Px00045010239,HC ED AMPUTATE FINGER/THUMB SINGLE W/DIRECT CLOSURE CDM,26951,GROSS CHARGE,3164.0,BOTH,501309,NONE
Px00045010245,HC ED PERQ REPLACEMENT GTUBE NOT REQ REVJ GSTRST TRC CDM,43762,GROSS CHARGE,618.0,BOTH,501309,NONE
Px00045010246,HC ED PERQ DILATION XST TRC ENDOUROLOGIC PX W/IMG CDM,43763,GROSS CHARGE,618.0,BOTH,501309,NONE
Px00045010250,HC ED AMPUTATE FINGER/THUMB SINGLE W/LOCAL ADV FLAPS CDM,26952,GROSS CHARGE,3164.0,BOTH,501309,NONE
Px00045010251,HC ED UNLISTED HAND/FINGER SURGERY CDM,26989,GROSS CHARGE,255.0,BOTH,501309,NONE
Px00045010255,HC ED CLOSED TREATMENT COCCYGEAL FRACTURE CDM,27200,GROSS CHARGE,276.0,BOTH,501309,NONE
Px00045010257,HC ED TX THIGH FRACTURE PROX END NECK W/O MANIP CDM,27230,GROSS CHARGE,276.0,BOTH,501309,NONE
Px00045010258,HC ED CLTX INTER/PERI/SUBTROCHANTERIC FEM FX W/O MANJ CDM,27238,GROSS CHARGE,937.0,BOTH,501309,NONE
Px00045010259,HC ED CLTX GREATER TROCHANTERIC FX W/O MANJ CDM,27246,GROSS CHARGE,937.0,BOTH,501309,NONE
Px00045010263,HC ED CLOSED TX HIP DISLOCATION W/O ANESTH CDM,27250,GROSS CHARGE,276.0,BOTH,501309,NONE
Px00045010267,HC ED CLOSED TX HIP DISLOCATION W/ANESTH CDM,27252,GROSS CHARGE,3697.0,BOTH,501309,NONE
Px00045010271,HC ED TX POST HIP ARTHROPLASTY DISLOCATION W/O ANESTH CDM,27265,GROSS CHARGE,311.0,BOTH,501309,NONE
Px00045010275,HC ED TX POST HIP ARTHROPLASTY DISLOCATION W/ANESTH CDM,27266,GROSS CHARGE,2857.0,BOTH,501309,NONE
Px00045010284,HC ED TX FINGER FRACTURE W/PERC FIXATION W/MANIP EACH CDM,26727,GROSS CHARGE,4816.0,BOTH,501309,NONE
Px00045010285,HC ED I&D DEEP ABSC BURSA/HEMATOMA THIGH/KNEE REGION CDM,27301,GROSS CHARGE,3784.0,BOTH,501309,NONE
Px00045010292,HC ED TREATMENT OF THIGH FRACTURE SUPRACNDLR W/O MANIP CDM,27501,GROSS CHARGE,311.0,BOTH,501309,NONE
